,coords,page_no,token,type
0,"[157, 594, 242, 620]",1,Unsanne,word
1,"[239, 594, 252, 620]",1,*,word
2,"[262, 594, 275, 620]",1,3,word
3,"[284, 594, 356, 620]",1,jauvier,word
4,"[364, 594, 413, 620]",1,1900,word
5,"[410, 594, 417, 620]",1,.,word
6,"[127, 668, 266, 708]",1,BULLETIN,word
7,"[285, 668, 440, 708]",1,POLITIQUE,word
8,"[204, 766, 236, 787]",1,Au,word
9,"[249, 766, 357, 787]",1,tajivuawU,word
10,"[122, 801, 197, 820]",1,Sacrifiant,word
11,"[197, 801, 202, 820]",1,",",word
12,"[208, 801, 217, 820]",1,à,word
13,"[224, 801, 245, 820]",1,nn,word
14,"[257, 801, 304, 820]",1,usage,word
15,"[316, 801, 378, 820]",1,antique,word
16,"[395, 801, 409, 820]",1,et,word
17,"[424, 801, 460, 820]",1,peut,word
18,"[460, 801, 467, 820]",1,-,word
19,"[101, 822, 122, 841]",1,êtr,word
20,"[122, 822, 131, 841]",1,e,word
21,"[146, 822, 214, 841]",1,solennel,word
22,"[214, 822, 219, 841]",1,",",word
23,"[228, 822, 258, 841]",1,fant,word
24,"[258, 822, 265, 841]",1,-,word
25,"[265, 822, 276, 841]",1,il,word
26,"[296, 822, 367, 841]",1,énumére,word
27,"[367, 822, 374, 841]",1,r,word
28,"[386, 822, 426, 841]",1,aussi,word
29,"[445, 822, 467, 841]",1,les,word
30,"[101, 844, 186, 863]",1,événement,word
31,"[186, 844, 193, 863]",1,s,word
32,"[201, 844, 228, 863]",1,qni,word
33,"[236, 844, 261, 863]",1,ont,word
34,"[270, 844, 323, 863]",1,marqu,word
35,"[323, 844, 332, 863]",1,é,word
36,"[341, 844, 378, 863]",1,dans,word
37,"[386, 844, 400, 863]",1,le,word
38,"[412, 844, 467, 863]",1,monde,word
39,"[102, 866, 148, 885]",1,entier,word
40,"[157, 866, 163, 885]",1,l,word
41,"[163, 866, 167, 885]",1,',word
42,"[167, 866, 214, 885]",1,année,word
43,"[222, 866, 249, 885]",1,qni,word
44,"[259, 866, 330, 885]",1,disparaît,word
45,"[341, 866, 405, 885]",1,derrière,word
46,"[413, 866, 427, 885]",1,le,word
47,"[442, 866, 461, 885]",1,co,word
48,"[461, 866, 468, 885]",1,-,word
49,"[101, 887, 135, 906]",1,teau,word
50,"[135, 887, 140, 906]",1,.,word
51,"[122, 912, 162, 931]",1,1899,word
52,"[172, 912, 250, 931]",1,marquera,word
53,"[259, 912, 296, 931]",1,dans,word
54,"[304, 912, 310, 931]",1,l,word
55,"[310, 912, 314, 931]",1,',word
56,"[314, 912, 375, 931]",1,histoire,word
57,"[384, 912, 403, 931]",1,de,word
58,"[415, 912, 429, 931]",1,la,word
59,"[443, 912, 465, 931]",1,fin,word
60,"[102, 933, 122, 952]",1,du,word
61,"[131, 933, 176, 952]",1,siècle,word
62,"[176, 933, 181, 952]",1,.,word
63,"[190, 933, 210, 952]",1,Ce,word
64,"[218, 933, 239, 952]",1,fut,word
65,"[250, 933, 279, 952]",1,une,word
66,"[292, 933, 339, 952]",1,année,word
67,"[354, 933, 459, 952]",1,tumultueuse,word
68,"[460, 933, 465, 952]",1,",",word
69,"[101, 955, 174, 974]",1,bruyante,word
70,"[175, 955, 180, 974]",1,",",word
71,"[189, 955, 267, 974]",1,inféconde,word
72,"[267, 955, 272, 974]",1,.,word
73,"[282, 955, 315, 974]",1,Elle,word
74,"[322, 955, 333, 974]",1,n,word
75,"[333, 955, 336, 974]",1,',word
76,"[337, 955, 346, 974]",1,a,word
77,"[364, 955, 396, 974]",1,rien,word
78,"[411, 955, 457, 974]",1,achev,word
79,"[457, 955, 466, 974]",1,é,word
