,coords,page_no,token,type
0,"[1310, 2269, 1419, 2294]",3,NOUVELLES,word
1,"[1432, 2269, 1469, 2294]",3,MES,word
2,"[1481, 2269, 1566, 2294]",3,CANTONS,word
3,"[1273, 2329, 1342, 2348]",3,GLARIS,word
4,"[1341, 2329, 1346, 2348]",3,.,word
5,"[1352, 2329, 1373, 2348]",3,—,word
6,"[1382, 2329, 1455, 2348]",3,Autorités,word
7,"[1455, 2329, 1460, 2348]",3,",",word
8,"[1472, 2329, 1568, 2348]",3,corporations,word
9,"[1582, 2329, 1597, 2348]",3,et,word
10,"[1604, 2329, 1620, 2348]",3,ci,word
11,"[1619, 2329, 1627, 2348]",3,-,word
12,"[1255, 2348, 1304, 2367]",3,toyens,word
13,"[1311, 2348, 1338, 2367]",3,ont,word
14,"[1343, 2348, 1386, 2367]",3,dépos,word
15,"[1385, 2348, 1394, 2367]",3,é,word
16,"[1401, 2348, 1420, 2367]",3,au,word
17,"[1426, 2348, 1459, 2367]",3,total,word
18,"[1467, 2348, 1508, 2367]",3,vingt,word
19,"[1508, 2348, 1514, 2367]",3,-,word
20,"[1514, 2348, 1564, 2367]",3,quatre,word
21,"[1576, 2348, 1626, 2367]",3,projets,word
22,"[1255, 2368, 1290, 2387]",3,pour,word
23,"[1307, 2368, 1328, 2387]",3,êtr,word
24,"[1327, 2368, 1336, 2387]",3,e,word
25,"[1354, 2368, 1408, 2387]",3,soumis,word
26,"[1423, 2368, 1432, 2387]",3,à,word
27,"[1445, 2368, 1459, 2387]",3,la,word
28,"[1470, 2368, 1546, 2387]",3,prochaine,word
29,"[1563, 2368, 1621, 2387]",3,landsge,word
30,"[1620, 2368, 1627, 2387]",3,-,word
31,"[1256, 2387, 1313, 2406]",3,meinde,word
32,"[1312, 2387, 1317, 2406]",3,.,word
33,"[1274, 2406, 1301, 2425]",3,Ces,word
34,"[1313, 2406, 1364, 2425]",3,projets,word
35,"[1377, 2406, 1461, 2425]",3,intéressent,word
36,"[1473, 2406, 1519, 2425]",3,toutes,word
37,"[1530, 2406, 1553, 2425]",3,les,word
38,"[1558, 2406, 1627, 2425]",3,branches,word
39,"[1255, 2425, 1273, 2444]",3,de,word
40,"[1286, 2425, 1291, 2444]",3,l,word
41,"[1291, 2425, 1295, 2444]",3,',word
42,"[1295, 2425, 1407, 2444]",3,administration,word
43,"[1426, 2425, 1495, 2444]",3,publique,word
44,"[1494, 2425, 1499, 2444]",3,.,word
45,"[1515, 2425, 1589, 2444]",3,Quelques,word
46,"[1588, 2425, 1595, 2444]",3,-,word
47,"[1595, 2425, 1622, 2444]",3,uns,word
48,"[1622, 2425, 1627, 2444]",3,",",word
49,"[1255, 2444, 1308, 2463]",3,relatifs,word
50,"[1317, 2444, 1326, 2463]",3,à,word
51,"[1332, 2444, 1347, 2463]",3,la,word
52,"[1352, 2444, 1397, 2463]",3,police,word
53,"[1404, 2444, 1431, 2463]",3,des,word
54,"[1440, 2444, 1545, 2463]",3,constructions,word
55,"[1545, 2444, 1550, 2463]",3,",",word
56,"[1562, 2444, 1572, 2463]",3,à,word
57,"[1578, 2444, 1583, 2463]",3,l,word
58,"[1583, 2444, 1587, 2463]",3,',word
59,"[1587, 2444, 1622, 2463]",3,orga,word
60,"[1621, 2444, 1628, 2463]",3,-,word
61,"[1256, 2464, 1316, 2483]",3,nisation,word
62,"[1330, 2464, 1357, 2483]",3,des,word
63,"[1366, 2464, 1404, 2483]",3,école,word
64,"[1404, 2464, 1411, 2483]",3,s,word
65,"[1422, 2464, 1437, 2483]",3,et,word
66,"[1446, 2464, 1466, 2483]",3,au,word
67,"[1473, 2464, 1526, 2483]",3,régime,word
68,"[1533, 2464, 1560, 2483]",3,des,word
69,"[1564, 2464, 1622, 2483]",3,alpages,word
70,"[1621, 2464, 1626, 2483]",3,",",word
71,"[1256, 2483, 1287, 2502]",3,sont,word
72,"[1300, 2483, 1385, 2502]",3,importants,word
73,"[1385, 2483, 1390, 2502]",3,.,word
74,"[1404, 2483, 1435, 2502]",3,Une,word
75,"[1440, 2483, 1474, 2502]",3,vive,word
76,"[1479, 2483, 1559, 2502]",3,discussion,word
77,"[1573, 2483, 1582, 2502]",3,s,word
78,"[1586, 2483, 1622, 2502]",3,enga,word
79,"[1622, 2483, 1628, 2502]",3,-,word
80,"[1255, 2502, 1288, 2521]",3,gera,word
81,"[1301, 2502, 1406, 2521]",3,probablement,word
82,"[1418, 2502, 1438, 2521]",3,au,word
83,"[1448, 2502, 1483, 2521]",3,sujet,word
84,"[1495, 2502, 1523, 2521]",3,des,word
85,"[1527, 2502, 1603, 2521]",3,demandes,word
86,"[1608, 2502, 1627, 2521]",3,de,word
87,"[1257, 2521, 1346, 2540]",3,conoessions,word
88,"[1353, 2521, 1372, 2540]",3,de,word
89,"[1378, 2521, 1422, 2540]",3,forces,word
90,"[1429, 2521, 1532, 2540]",3,hydrauliques,word
91,"[1532, 2521, 1537, 2540]",3,",",word
92,"[1553, 2521, 1627, 2540]",3,formulées,word
93,"[1258, 2540, 1283, 2559]",3,par,word
94,"[1300, 2540, 1314, 2559]",3,la,word
95,"[1330, 2540, 1442, 2559]",3,Sernftlhalhahn,word
96,"[1462, 2540, 1477, 2559]",3,et,word
97,"[1490, 2540, 1504, 2559]",3,la,word
98,"[1519, 2540, 1594, 2559]",3,commune,word
99,"[1608, 2540, 1628, 2559]",3,de,word
100,"[1256, 2560, 1344, 2579]",3,Schwanden,word
101,"[1344, 2560, 1349, 2579]",3,.,word
102,"[1356, 2560, 1378, 2579]",3,Le,word
103,"[1383, 2560, 1426, 2579]",3,projet,word
104,"[1434, 2560, 1453, 2579]",3,de,word
105,"[1458, 2560, 1473, 2579]",3,la,word
106,"[1483, 2560, 1595, 2579]",3,Sernftthalbahn,word
107,"[1603, 2560, 1621, 2579]",3,se,word
108,"[1621, 2560, 1628, 2579]",3,-,word
109,"[1256, 2579, 1283, 2598]",3,rait,word
110,"[1290, 2579, 1339, 2598]",3,exécut,word
111,"[1339, 2579, 1347, 2598]",3,é,word
112,"[1355, 2579, 1381, 2598]",3,par,word
113,"[1387, 2579, 1409, 2598]",3,les,word
114,"[1414, 2579, 1470, 2598]",3,ateliers,word
115,"[1477, 2579, 1487, 2598]",3,d,word
116,"[1487, 2579, 1490, 2598]",3,',word
117,"[1490, 2579, 1559, 2598]",3,Oerlikou,word
118,"[1559, 2579, 1564, 2598]",3,",",word
119,"[1579, 2579, 1589, 2598]",3,à,word
120,"[1594, 2579, 1622, 2598]",3,con,word
121,"[1621, 2579, 1628, 2598]",3,-,word
122,"[1256, 2598, 1299, 2617]",3,dition,word
123,"[1308, 2598, 1338, 2617]",3,que,word
124,"[1342, 2598, 1356, 2617]",3,la,word
125,"[1362, 2598, 1446, 2617]",3,subvention,word
126,"[1454, 2598, 1473, 2617]",3,de,word
127,"[1478, 2598, 1498, 2617]",3,50,word
128,"[1497, 2598, 1502, 2617]",3,",",word
129,"[1502, 2598, 1532, 2617]",3,000,word
130,"[1537, 2598, 1551, 2617]",3,fr,word
131,"[1550, 2598, 1555, 2617]",3,.,word
132,"[1563, 2598, 1590, 2617]",3,soit,word
133,"[1596, 2598, 1622, 2617]",3,por,word
134,"[1621, 2598, 1627, 2617]",3,-,word
135,"[1256, 2617, 1278, 2636]",3,tée,word
136,"[1284, 2617, 1294, 2636]",3,à,word
137,"[1300, 2617, 1319, 2636]",3,65,word
138,"[1319, 2617, 1324, 2636]",3,",",word
139,"[1324, 2617, 1353, 2636]",3,000,word
140,"[1362, 2617, 1375, 2636]",3,fr,word
141,"[1375, 2617, 1380, 2636]",3,.,word
142,"[1275, 2642, 1354, 2661]",3,GRISONS,word
143,"[1354, 2642, 1358, 2661]",3,.,word
144,"[1370, 2642, 1392, 2661]",3,—,word
145,"[1405, 2642, 1435, 2661]",3,Les,word
146,"[1443, 2642, 1504, 2661]",3,électeur,word
147,"[1504, 2642, 1512, 2661]",3,s,word
148,"[1525, 2642, 1546, 2661]",3,du,word
149,"[1553, 2642, 1627, 2661]",3,Pnettigau,word
150,"[1256, 2661, 1311, 2680]",3,portent,word
151,"[1323, 2661, 1342, 2680]",3,M,word
152,"[1341, 2661, 1346, 2680]",3,.,word
153,"[1355, 2661, 1400, 2680]",3,Gujan,word
154,"[1399, 2661, 1404, 2680]",3,",",word
155,"[1416, 2661, 1450, 2680]",3,juge,word
156,"[1462, 2661, 1481, 2680]",3,au,word
157,"[1487, 2661, 1548, 2680]",3,tribunal,word
158,"[1556, 2661, 1622, 2680]",3,cantonal,word
159,"[1622, 2661, 1627, 2680]",3,",",word
160,"[1256, 2681, 1310, 2700]",3,radical,word
161,"[1310, 2681, 1315, 2700]",3,",",word
162,"[1332, 2681, 1386, 2700]",3,comme,word
163,"[1399, 2681, 1464, 2700]",3,candidat,word
164,"[1476, 2681, 1495, 2700]",3,au,word
165,"[1507, 2681, 1563, 2700]",3,Conseil,word
166,"[1576, 2681, 1586, 2700]",3,d,word
167,"[1586, 2681, 1590, 2700]",3,',word
168,"[1590, 2681, 1622, 2700]",3,Etat,word
169,"[1622, 2681, 1627, 2700]",3,",",word
170,"[1256, 2700, 1304, 2719]",3,contre,word
171,"[1311, 2700, 1326, 2719]",3,le,word
172,"[1331, 2700, 1385, 2719]",3,colonel,word
173,"[1392, 2700, 1443, 2719]",3,Sliffler,word
174,"[1443, 2700, 1447, 2719]",3,",",word
175,"[1459, 2700, 1532, 2719]",3,égalemen,word
176,"[1531, 2700, 1537, 2719]",3,t,word
177,"[1550, 2700, 1604, 2719]",3,radical,word
178,"[1604, 2700, 1609, 2719]",3,.,word
179,"[1615, 2700, 1627, 2719]",3,Il,word
180,"[1256, 2719, 1277, 2738]",3,est,word
181,"[1284, 2719, 1392, 2738]",3,vraisemblable,word
182,"[1399, 2719, 1430, 2738]",3,que,word
183,"[1440, 2719, 1459, 2738]",3,M,word
184,"[1458, 2719, 1463, 2738]",3,.,word
185,"[1469, 2719, 1513, 2738]",3,Gujan,word
186,"[1527, 2719, 1599, 2738]",3,obtiendra,word
187,"[1605, 2719, 1627, 2738]",3,les,word
188,"[1256, 2738, 1290, 2757]",3,voix,word
189,"[1296, 2738, 1324, 2757]",3,des,word
190,"[1329, 2738, 1438, 2757]",3,conservateurs,word
191,"[1438, 2738, 1443, 2757]",3,.,word
192,"[1275, 2764, 1361, 2783]",3,LUCERNE,word
193,"[1361, 2764, 1366, 2783]",3,.,word
194,"[1373, 2764, 1394, 2783]",3,—,word
195,"[1399, 2764, 1428, 2783]",3,Les,word
196,"[1437, 2764, 1511, 2783]",3,nouveaux,word
197,"[1524, 2764, 1599, 2783]",3,tramways,word
198,"[1609, 2764, 1628, 2783]",3,de,word
199,"[1257, 2783, 1320, 2802]",3,Lucerne,word
200,"[1333, 2783, 1360, 2802]",3,ont,word
201,"[1371, 2783, 1425, 2802]",3,encaiss,word
202,"[1425, 2783, 1434, 2802]",3,é,word
203,"[1447, 2783, 1468, 2802]",3,du,word
204,"[1479, 2783, 1490, 2802]",3,8,word
205,"[1501, 2783, 1520, 2802]",3,au,word
206,"[1529, 2783, 1550, 2802]",3,31,word
207,"[1555, 2783, 1628, 2802]",3,décembre,word
208,"[1258, 2802, 1277, 2821]",3,12,word
209,"[1277, 2802, 1282, 2821]",3,",",word
