,coords,page_no,token,type
0,"[29, 2524, 73, 2542]",4,sanne,word
1,"[74, 2524, 78, 2542]",4,.,word
2,"[80, 2565, 202, 2593]",4,Observations,word
3,"[213, 2565, 367, 2593]",4,météorologiques,word
4,"[65, 2597, 84, 2615]",4,De,word
5,"[95, 2597, 110, 2615]",4,la,word
6,"[115, 2597, 168, 2615]",4,station,word
7,"[182, 2597, 244, 2615]",4,centrale,word
8,"[255, 2597, 265, 2615]",4,d,word
9,"[265, 2597, 268, 2615]",4,',word
10,"[268, 2597, 312, 2615]",4,essais,word
11,"[326, 2597, 390, 2615]",4,vlticoles,word
12,"[43, 2613, 61, 2630]",4,du,word
13,"[72, 2613, 124, 2630]",4,Champ,word
14,"[124, 2613, 130, 2630]",4,-,word
15,"[130, 2613, 147, 2630]",4,de,word
16,"[147, 2613, 153, 2630]",4,-,word
17,"[153, 2613, 158, 2630]",4,l,word
18,"[158, 2613, 161, 2630]",4,',word
19,"[161, 2613, 184, 2630]",4,Air,word
20,"[205, 2613, 212, 2630]",4,:,word
21,"[216, 2613, 231, 2630]",4,A,word
22,"[240, 2613, 253, 2630]",4,7,word
23,"[263, 2613, 273, 2630]",4,1,word
24,"[273, 2613, 279, 2630]",4,/,word
25,"[279, 2613, 290, 2630]",4,*,word
26,"[296, 2613, 306, 2630]",4,h,word
27,"[307, 2613, 312, 2630]",4,.,word
28,"[317, 2613, 334, 2630]",4,m,word
29,"[334, 2613, 339, 2630]",4,.,word
30,"[340, 2613, 345, 2630]",4,",",word
31,"[348, 2613, 359, 2630]",4,1,word
32,"[358, 2613, 363, 2630]",4,/,word
33,"[362, 2613, 373, 2630]",4,2,word
34,"[377, 2613, 387, 2630]",4,n,word
35,"[388, 2613, 393, 2630]",4,.,word
36,"[401, 2613, 416, 2630]",4,et,word
37,"[42, 2628, 51, 2645]",4,9,word
38,"[57, 2628, 66, 2645]",4,1,word
39,"[65, 2628, 70, 2645]",4,/,word
40,"[69, 2628, 78, 2645]",4,2,word
41,"[83, 2628, 92, 2645]",4,h,word
42,"[93, 2628, 97, 2645]",4,.,word
43,"[105, 2628, 113, 2645]",4,s,word
44,"[113, 2628, 119, 2645]",4,.,word
45,"[119, 2628, 124, 2645]",4,.,word
46,"[128, 2628, 144, 2645]",4,—,word
47,"[149, 2628, 172, 2645]",4,Alt,word
48,"[172, 2628, 177, 2645]",4,.,word
49,"[184, 2628, 191, 2645]",4,:,word
50,"[195, 2628, 221, 2645]",4,555,word
51,"[221, 2628, 226, 2645]",4,-,word
52,"[232, 2628, 239, 2645]",4,;,word
53,"[244, 2628, 283, 2645]",4,Long,word
54,"[284, 2628, 288, 2645]",4,.,word
55,"[295, 2628, 302, 2645]",4,;,word
56,"[307, 2628, 316, 2645]",4,6,word
57,"[316, 2628, 325, 2645]",4,«,word
58,"[324, 2628, 341, 2645]",4,38,word
59,"[341, 2628, 354, 2645]",4,V,word
60,"[361, 2628, 368, 2645]",4,;,word
61,"[377, 2628, 406, 2645]",4,Lat,word
62,"[406, 2628, 411, 2645]",4,.,word
63,"[43, 2644, 59, 2661]",4,16,word
64,"[59, 2644, 64, 2661]",4,-,word
65,"[64, 2644, 80, 2661]",4,31,word
66,"[80, 2644, 83, 2661]",4,',word
67,"[82, 2644, 87, 2661]",4,.,word
68,"[92, 2644, 110, 2661]",4,—,word
69,"[113, 2644, 164, 2661]",4,Barom,word
70,"[164, 2644, 168, 2661]",4,.,word
71,"[175, 2644, 181, 2661]",4,:,word
72,"[185, 2644, 210, 2661]",4,713,word
73,"[216, 2644, 221, 2661]",4,;,word
74,"[226, 2644, 276, 2661]",4,Therm,word
75,"[277, 2644, 282, 2661]",4,.,word
76,"[290, 2644, 296, 2661]",4,:,word
77,"[300, 2644, 308, 2661]",4,9,word
78,"[307, 2644, 314, 2661]",4,*,word
79,"[313, 2644, 321, 2661]",4,6,word
80,"[320, 2644, 324, 2661]",4,.,word
81,"[330, 2644, 345, 2661]",4,—,word
82,"[350, 2644, 412, 2661]",4,Hauteur,word
83,"[42, 2659, 51, 2676]",4,d,word
84,"[51, 2659, 55, 2676]",4,',word
85,"[55, 2659, 80, 2676]",4,eau,word
86,"[89, 2659, 96, 2676]",4,:,word
87,"[104, 2659, 115, 2676]",4,1,word
88,"[114, 2659, 121, 2676]",4,-,word
89,"[120, 2659, 131, 2676]",4,3,word
90,"[130, 2659, 135, 2676]",4,.,word
91,"[59, 2706, 138, 2721]",4,NORMALES,word
92,"[142, 2706, 147, 2721]",4,:,word
93,"[153, 2706, 258, 2721]",4,Thermomètre,word
94,"[259, 2706, 263, 2721]",4,",",word
95,"[270, 2706, 279, 2721]",4,0,word
96,"[279, 2706, 282, 2721]",4,',word
97,"[282, 2706, 291, 2721]",4,7,word
98,"[291, 2706, 295, 2721]",4,.,word
99,"[131, 2726, 170, 2743]",4,Pluie,word
100,"[171, 2726, 176, 2743]",4,",",word
101,"[181, 2726, 200, 2743]",4,39,word
102,"[200, 2726, 208, 2743]",4,"""",word
103,"[208, 2726, 214, 2743]",4,-,word
104,"[214, 2726, 218, 2743]",4,.,word
105,"[224, 2726, 266, 2743]",4,Soleil,word
106,"[266, 2726, 270, 2743]",4,",",word
107,"[283, 2726, 299, 2743]",4,09,word
108,"[302, 2726, 311, 2743]",4,4,word
109,"[316, 2726, 327, 2743]",4,h,word
110,"[47, 2774, 76, 2791]",4,Déc,word
111,"[76, 2774, 81, 2791]",4,.,word
112,"[81, 2774, 87, 2791]",4,-,word
113,"[87, 2774, 120, 2791]",4,Janv,word
114,"[120, 2774, 124, 2791]",4,.,word
115,"[159, 2770, 176, 2787]",4,29,word
116,"[205, 2772, 221, 2787]",4,30,word
117,"[250, 2772, 265, 2786]",4,31,word
118,"[297, 2772, 304, 2786]",4,1,word
119,"[79, 2797, 104, 2812]",4,780,word
120,"[79, 2829, 103, 2844]",4,725,word
121,"[80, 2860, 104, 2875]",4,720,word
122,"[80, 2892, 104, 2906]",4,715,word
123,"[83, 2907, 97, 2921]",4,M,word
124,"[97, 2907, 101, 2921]",4,.,word
125,"[103, 2907, 110, 2921]",4,~,word
126,"[80, 2924, 104, 2939]",4,710,word
127,"[81, 2954, 105, 2969]",4,708,word
128,"[81, 2985, 96, 3000]",4,70,word
129,"[96, 2985, 107, 3000]",4,O,word
130,"[82, 3016, 106, 3031]",4,695,word
131,"[83, 3048, 106, 3063]",4,690,word
