,coords,page_no,token,type
0,"[179, 399, 228, 418]",1,PRIX,word
1,"[243, 399, 258, 418]",1,D,word
2,"[258, 399, 263, 418]",1,',word
3,"[263, 399, 409, 418]",1,ABONNEMENT,word
4,"[296, 424, 310, 443]",1,Un,word
5,"[316, 424, 326, 443]",1,u,word
6,"[372, 424, 382, 443]",1,6,word
7,"[385, 424, 414, 443]",1,moii,word
8,"[448, 424, 453, 443]",1,i,word
9,"[458, 424, 481, 443]",1,mu,word
10,"[479, 424, 486, 443]",1,),word
11,"[103, 447, 155, 466]",1,Suisse,word
12,"[164, 447, 173, 466]",1,.,word
13,"[173, 447, 182, 466]",1,.,word
14,"[182, 447, 192, 466]",1,.,word
15,"[192, 447, 201, 466]",1,.,word
16,"[201, 447, 210, 466]",1,.,word
17,"[210, 447, 219, 466]",1,.,word
18,"[219, 447, 228, 466]",1,.,word
19,"[228, 447, 237, 466]",1,.,word
20,"[237, 447, 247, 466]",1,.,word
21,"[247, 447, 252, 466]",1,.,word
22,"[256, 447, 261, 466]",1,.,word
23,"[286, 447, 305, 466]",1,Fr,word
24,"[307, 447, 312, 466]",1,.,word
25,"[323, 447, 343, 466]",1,20,word
26,"[370, 447, 390, 466]",1,10,word
27,"[399, 447, 419, 466]",1,50,word
28,"[446, 447, 456, 466]",1,5,word
29,"[466, 447, 486, 466]",1,50,word
30,"[104, 469, 152, 488]",1,Union,word
31,"[160, 469, 220, 488]",1,postale,word
32,"[298, 469, 307, 488]",1,»,word
33,"[323, 469, 343, 488]",1,36,word
34,"[371, 469, 391, 488]",1,18,word
35,"[399, 469, 419, 488]",1,50,word
36,"[446, 469, 456, 488]",1,9,word
37,"[466, 469, 486, 488]",1,50,word
38,"[149, 492, 188, 513]",1,Prix,word
39,"[199, 492, 222, 513]",1,an,word
40,"[232, 492, 302, 513]",1,numéro,word
41,"[302, 492, 309, 513]",1,:,word
42,"[319, 492, 341, 513]",1,10,word
43,"[352, 492, 437, 513]",1,centimes,word
44,"[437, 492, 443, 513]",1,.,word
0,"[82, 378, 532, 540]",1,,region
