,coords,page_no,token,type
0,"[1656, 1974, 1805, 2002]",3,DERNIER,word
1,"[1838, 1974, 2010, 2002]",3,COURRIER,word
2,"[1740, 2020, 1759, 2048]",3,A,word
3,"[1769, 2020, 1794, 2048]",3,la,word
4,"[1801, 2020, 1863, 2048]",3,Haute,word
5,"[1875, 2020, 1928, 2048]",3,Cour,word
6,"[1926, 2020, 1933, 2048]",3,.,word
7,"[1861, 2063, 1904, 2082]",3,Paris,word
8,"[1904, 2063, 1909, 2082]",3,",",word
9,"[1919, 2063, 1929, 2082]",3,2,word
10,"[1937, 2063, 1995, 2082]",3,janvier,word
11,"[1995, 2063, 2000, 2082]",3,.,word
12,"[1672, 2084, 1690, 2103]",3,M,word
13,"[1688, 2084, 1696, 2103]",3,°,word
14,"[1701, 2084, 1762, 2103]",3,Ménard,word
15,"[1771, 2084, 1781, 2103]",3,a,word
16,"[1788, 2084, 1834, 2103]",3,achev,word
17,"[1834, 2084, 1842, 2103]",3,é,word
18,"[1851, 2084, 1861, 2103]",3,a,word
19,"[1868, 2084, 1879, 2103]",3,4,word
20,"[1886, 2084, 1941, 2103]",3,heures,word
21,"[1949, 2084, 1979, 2103]",3,son,word
22,"[1985, 2084, 2017, 2103]",3,plai,word
23,"[2017, 2084, 2024, 2103]",3,-,word
24,"[1652, 2106, 1697, 2125]",3,doyer,word
25,"[1705, 2106, 1725, 2125]",3,en,word
26,"[1734, 2106, 1784, 2125]",3,faveur,word
27,"[1795, 2106, 1815, 2125]",3,de,word
28,"[1821, 2106, 1840, 2125]",3,M,word
29,"[1839, 2106, 1845, 2125]",3,.,word
30,"[1851, 2106, 1892, 2125]",3,Jules,word
31,"[1908, 2106, 1966, 2125]",3,Guérin,word
32,"[1966, 2106, 1971, 2125]",3,",",word
33,"[1988, 2106, 2024, 2125]",3,dont,word
34,"[1651, 2127, 1666, 2146]",3,la,word
35,"[1674, 2127, 1734, 2146]",3,défense,word
36,"[1744, 2127, 1780, 2146]",3,aura,word
37,"[1790, 2127, 1827, 2146]",3,ainsi,word
38,"[1841, 2127, 1895, 2146]",3,rempli,word
39,"[1911, 2127, 1947, 2146]",3,trois,word
40,"[1961, 2127, 2017, 2146]",3,audien,word
41,"[2017, 2127, 2024, 2146]",3,-,word
42,"[1651, 2148, 1674, 2167]",3,ces,word
43,"[1674, 2148, 1679, 2167]",3,.,word
44,"[1673, 2170, 1689, 2189]",3,Si,word
45,"[1697, 2170, 1713, 2189]",3,le,word
46,"[1719, 2170, 1802, 2189]",3,procureur,word
47,"[1818, 2170, 1877, 2189]",3,général,word
48,"[1892, 2170, 1931, 2189]",3,avait,word
49,"[1948, 2170, 2018, 2189]",3,répliqué,word
50,"[2018, 2170, 2023, 2189]",3,",",word
51,"[1651, 2191, 1673, 2210]",3,les,word
52,"[1688, 2191, 1774, 2210]",3,défenseurs,word
53,"[1788, 2191, 1818, 2210]",3,des,word
54,"[1828, 2191, 1864, 2210]",3,neuf,word
55,"[1879, 2191, 1941, 2210]",3,accusés,word
56,"[1956, 2191, 2024, 2210]",3,auraient,word
57,"[1652, 2212, 1758, 2231]",3,certainement,word
58,"[1768, 2212, 1787, 2231]",3,us,word
59,"[1788, 2212, 1797, 2231]",3,é,word
60,"[1805, 2212, 1825, 2231]",3,de,word
61,"[1836, 2212, 1869, 2231]",3,leur,word
62,"[1885, 2212, 1924, 2231]",3,droit,word
63,"[1939, 2212, 1959, 2231]",3,de,word
64,"[1973, 2212, 2017, 2231]",3,dupli,word
65,"[2017, 2212, 2024, 2231]",3,-,word
66,"[1652, 2233, 1679, 2252]",3,que,word
67,"[1680, 2233, 1684, 2252]",3,.,word
68,"[1697, 2233, 1716, 2252]",3,M,word
69,"[1715, 2233, 1721, 2252]",3,.,word
70,"[1727, 2233, 1793, 2252]",3,Bernard,word
71,"[1802, 2233, 1812, 2252]",3,a,word
72,"[1819, 2233, 1869, 2252]",3,déclar,word
73,"[1869, 2233, 1878, 2252]",3,é,word
74,"[1886, 2233, 1907, 2252]",3,qu,word
75,"[1907, 2233, 1911, 2252]",3,',word
76,"[1911, 2233, 1923, 2252]",3,il,word
77,"[1932, 2233, 1943, 2252]",3,n,word
78,"[1943, 2233, 1947, 2252]",3,',word
79,"[1947, 2233, 2024, 2252]",3,entendait,word
80,"[1652, 2254, 1683, 2273]",3,rien,word
81,"[1692, 2254, 1765, 2273]",3,répondre,word
82,"[1776, 2254, 1791, 2273]",3,et,word
83,"[1798, 2254, 1822, 2273]",3,les,word
84,"[1827, 2254, 1880, 2273]",3,débats,word
85,"[1888, 2254, 1949, 2273]",3,publics,word
86,"[1962, 2254, 1990, 2273]",3,ont,word
87,"[1999, 2254, 2015, 2273]",3,ét,word
88,"[2015, 2254, 2025, 2273]",3,é,word
89,"[1652, 2275, 1690, 2294]",3,ainsi,word
90,"[1699, 2275, 1766, 2294]",3,déclarés,word
91,"[1775, 2275, 1806, 2294]",3,clos,word
92,"[1816, 2275, 1859, 2294]",3,après,word
93,"[1868, 2275, 1941, 2294]",3,quarante,word
94,"[1950, 2275, 1985, 2294]",3,cinq,word
95,"[1996, 2275, 2017, 2294]",3,au,word
96,"[2017, 2275, 2025, 2294]",3,-,word
97,"[1653, 2297, 1714, 2316]",3,diences,word
98,"[1714, 2297, 1719, 2316]",3,.,word
99,"[1674, 2319, 1695, 2338]",3,La,word
100,"[1703, 2319, 1752, 2338]",3,Haute,word
101,"[1760, 2319, 1800, 2338]",3,Cour,word
102,"[1808, 2319, 1816, 2338]",3,s,word
103,"[1816, 2319, 1820, 2338]",3,',word
104,"[1820, 2319, 1843, 2338]",3,est,word
105,"[1852, 2319, 1904, 2338]",3,retirée,word
106,"[1913, 2319, 1951, 2338]",3,pour,word
107,"[1967, 2319, 2017, 2338]",3,délibé,word
108,"[2017, 2319, 2024, 2338]",3,-,word
109,"[1652, 2340, 1676, 2359]",3,rer,word
110,"[1677, 2340, 1682, 2359]",3,.,word
111,"[1696, 2340, 1730, 2359]",3,Elle,word
112,"[1745, 2340, 1830, 2359]",3,fonctionne,word
113,"[1847, 2340, 1858, 2359]",3,d,word
114,"[1858, 2340, 1862, 2359]",3,',word
115,"[1862, 2340, 1910, 2359]",3,abord,word
116,"[1930, 2340, 1989, 2359]",3,comme,word
117,"[2002, 2340, 2024, 2359]",3,un,word
118,"[1652, 2361, 1687, 2380]",3,jury,word
119,"[1688, 2361, 1693, 2380]",3,",",word
120,"[1702, 2361, 1795, 2380]",3,prononçant,word
121,"[1804, 2361, 1832, 2380]",3,sur,word
122,"[1838, 2361, 1854, 2380]",3,la,word
123,"[1862, 2361, 1942, 2380]",3,culpabilit,word
124,"[1942, 2361, 1951, 2380]",3,é,word
125,"[1960, 2361, 1976, 2380]",3,et,word
126,"[1986, 2361, 1993, 2380]",3,l,word
127,"[1993, 2361, 1997, 2380]",3,',word
128,"[1997, 2361, 2017, 2380]",3,ad,word
129,"[2018, 2361, 2024, 2380]",3,-,word
130,"[1653, 2382, 1715, 2401]",3,mission,word
131,"[1726, 2382, 1746, 2401]",3,de,word
132,"[1753, 2382, 1863, 2401]",3,circonstances,word
133,"[1879, 2382, 1974, 2401]",3,atténuantes,word
134,"[1974, 2382, 1979, 2401]",3,.,word
135,"[1992, 2382, 2017, 2401]",3,En,word
136,"[2017, 2382, 2025, 2401]",3,-,word
137,"[1653, 2404, 1692, 2423]",3,suite,word
138,"[1700, 2404, 1729, 2423]",3,elle,word
139,"[1738, 2404, 1820, 2423]",3,délibérera,word
140,"[1829, 2404, 1857, 2423]",3,sur,word
141,"[1863, 2404, 1879, 2423]",3,la,word
142,"[1886, 2404, 1930, 2423]",3,peine,word
