,coords,page_no,token,type
0,"[866, 2573, 1096, 2613]",3,CONFÉDÉRATION,word
1,"[1120, 2573, 1218, 2613]",3,SUISSE,word
2,"[876, 2638, 977, 2657]",3,Candidatures,word
3,"[977, 2638, 982, 2657]",3,.,word
4,"[987, 2638, 1009, 2657]",3,—,word
5,"[1014, 2638, 1026, 2657]",3,Il,word
6,"[1031, 2638, 1042, 2657]",3,y,word
7,"[1052, 2638, 1061, 2657]",3,a,word
8,"[1061, 2638, 1066, 2657]",3,",",word
9,"[1080, 2638, 1113, 2657]",3,chez,word
10,"[1126, 2638, 1162, 2657]",3,nous,word
11,"[1174, 2638, 1229, 2657]",3,comme,word
12,"[857, 2657, 917, 2676]",3,ailleurs,word
13,"[917, 2657, 922, 2676]",3,",",word
14,"[929, 2657, 954, 2676]",3,des,word
15,"[959, 2657, 1030, 2676]",3,journaux,word
16,"[1037, 2657, 1064, 2676]",3,qui,word
17,"[1070, 2657, 1087, 2676]",3,se,word
18,"[1092, 2657, 1121, 2676]",3,font,word
19,"[1133, 2657, 1164, 2676]",3,une,word
20,"[1175, 2657, 1222, 2676]",3,spécia,word
21,"[1222, 2657, 1228, 2676]",3,-,word
22,"[858, 2676, 874, 2695]",3,lit,word
23,"[874, 2676, 882, 2695]",3,é,word
24,"[889, 2676, 909, 2695]",3,de,word
25,"[913, 2676, 954, 2695]",3,poser,word
26,"[960, 2676, 986, 2695]",3,des,word
27,"[996, 2676, 1095, 2695]",3,candidatures,word
28,"[1109, 2676, 1124, 2695]",3,et,word
29,"[1136, 2676, 1155, 2695]",3,de,word
30,"[1160, 2676, 1224, 2695]",3,pronosti,word
31,"[1224, 2676, 1231, 2695]",3,-,word
32,"[858, 2694, 892, 2713]",3,quer,word
33,"[900, 2694, 927, 2713]",3,dès,word
34,"[931, 2694, 951, 2713]",3,qu,word
35,"[951, 2694, 955, 2713]",3,',word
36,"[955, 2694, 966, 2713]",3,il,word
37,"[973, 2694, 984, 2713]",3,y,word
