,coords,page_no,token,type
0,"[895, 3122, 969, 3143]",4,Bourse,word
1,"[983, 3122, 1006, 3143]",4,de,word
2,"[1015, 3122, 1069, 3143]",4,Paris,word
3,"[1085, 3122, 1107, 3143]",4,du,word
4,"[1111, 3122, 1122, 3143]",4,3,word
5,"[1126, 3122, 1164, 3143]",4,janv,word
6,"[1164, 3122, 1169, 3143]",4,.,word
7,"[1175, 3122, 1219, 3143]",4,1900,word
8,"[948, 3146, 993, 3167]",4,Cours,word
9,"[1004, 3146, 1023, 3167]",4,de,word
10,"[1035, 3146, 1089, 3167]",4,clôture,word
11,"[1096, 3146, 1103, 3167]",4,(,word
12,"[1102, 3146, 1155, 3167]",4,Terme,word
13,"[1154, 3146, 1162, 3167]",4,),word
14,"[1161, 3146, 1166, 3167]",4,.,word
15,"[1057, 3170, 1094, 3187]",4,Banq,word
16,"[1095, 3170, 1099, 3187]",4,.,word
17,"[1106, 3170, 1124, 3187]",4,de,word
18,"[1134, 3170, 1185, 3187]",4,France,word
19,"[870, 3168, 878, 3185]",4,3,word
20,"[886, 3168, 905, 3185]",4,OiO,word
21,"[912, 3168, 977, 3185]",4,Français,word
22,"[993, 3168, 1000, 3185]",4,.,word
23,"[871, 3183, 879, 3200]",4,3,word
24,"[887, 3183, 981, 3200]",4,OiOAmortiss,word
25,"[982, 3183, 986, 3200]",4,.,word
26,"[994, 3183, 1001, 3200]",4,.,word
27,"[871, 3198, 879, 3215]",4,3,word
28,"[888, 3198, 897, 3215]",4,1,word
29,"[895, 3198, 904, 3215]",4,x,word
30,"[903, 3198, 912, 3215]",4,2,word
31,"[915, 3198, 936, 3215]",4,Ojo,word
32,"[941, 3198, 986, 3215]",4,Franc,word
33,"[994, 3198, 1001, 3215]",4,.,word
34,"[871, 3213, 935, 3230]",4,Consolid,word
35,"[936, 3213, 940, 3230]",4,.,word
36,"[948, 3213, 980, 3230]",4,angl,word
37,"[982, 3213, 986, 3230]",4,.,word
38,"[993, 3213, 1000, 3230]",4,.,word
39,"[871, 3228, 879, 3245]",4,4,word
40,"[885, 3228, 905, 3245]",4,OlO,word
