,coords,page_no,token,type
0,"[518, 1360, 628, 1385]",3,CHRONIQUE,word
1,"[642, 1360, 752, 1385]",3,JUDICIAIRE,word
2,"[528, 1418, 534, 1437]",3,l,word
3,"[534, 1418, 539, 1437]",3,.,word
4,"[539, 1418, 548, 1437]",3,e,word
5,"[556, 1418, 608, 1437]",3,crime,word
6,"[615, 1418, 636, 1437]",3,de,word
7,"[646, 1418, 728, 1437]",3,Bnssigny,word
8,"[729, 1418, 734, 1437]",3,.,word
9,"[654, 1447, 711, 1466]",3,Morges,word
10,"[711, 1447, 715, 1466]",3,",",word
11,"[722, 1447, 732, 1466]",3,3,word
12,"[738, 1447, 793, 1466]",3,janvier,word
13,"[793, 1447, 798, 1466]",3,.,word
14,"[466, 1473, 486, 1492]",3,Ce,word
15,"[498, 1473, 542, 1492]",3,matin,word
16,"[556, 1473, 581, 1492]",3,ont,word
17,"[592, 1473, 659, 1492]",3,comparu,word
18,"[672, 1473, 723, 1492]",3,devant,word
19,"[734, 1473, 748, 1492]",3,le,word
20,"[757, 1473, 818, 1492]",3,tribunal,word
21,"[447, 1492, 512, 1511]",3,criminel,word
22,"[519, 1492, 533, 1511]",3,et,word
23,"[540, 1492, 591, 1511]",3,devant,word
24,"[598, 1492, 612, 1511]",3,le,word
25,"[616, 1492, 650, 1511]",3,jury,word
26,"[658, 1492, 685, 1511]",3,que,word
27,"[695, 1492, 750, 1511]",3,préside,word
28,"[757, 1492, 775, 1511]",3,M,word
29,"[773, 1492, 778, 1511]",3,.,word
30,"[783, 1492, 813, 1511]",3,Ros,word
31,"[813, 1492, 819, 1511]",3,-,word
32,"[447, 1510, 476, 1529]",3,sier,word
33,"[476, 1510, 481, 1529]",3,",",word
34,"[488, 1510, 506, 1529]",3,de,word
35,"[512, 1510, 586, 1529]",3,Lausanne,word
36,"[594, 1510, 599, 1529]",3,:,word
37,"[466, 1530, 476, 1549]",3,1,word
38,"[475, 1530, 483, 1549]",3,°,word
39,"[488, 1530, 539, 1549]",3,Joseph,word
40,"[551, 1530, 596, 1549]",3,Barru,word
41,"[596, 1530, 601, 1549]",3,",",word
42,"[613, 1530, 697, 1549]",3,manœuvre,word
43,"[697, 1530, 702, 1549]",3,",",word
44,"[713, 1530, 781, 1549]",3,Français,word
45,"[781, 1530, 786, 1549]",3,",",word
46,"[793, 1530, 811, 1549]",3,âg,word
47,"[810, 1530, 818, 1549]",3,é,word
48,"[446, 1549, 465, 1568]",3,de,word
49,"[470, 1549, 510, 1568]",3,vingt,word
50,"[510, 1549, 517, 1568]",3,-,word
51,"[516, 1549, 550, 1568]",3,cinq,word
52,"[558, 1549, 585, 1568]",3,ans,word
53,"[585, 1549, 590, 1568]",3,",",word
54,"[597, 1549, 669, 1568]",3,déserteur,word
55,"[681, 1549, 722, 1568]",3,après,word
56,"[730, 1549, 751, 1568]",3,six,word
57,"[758, 1549, 794, 1568]",3,mois,word
58,"[801, 1549, 818, 1568]",3,de,word
59,"[447, 1568, 502, 1587]",3,service,word
60,"[509, 1568, 527, 1587]",3,au,word
61,"[534, 1568, 603, 1587]",3,régiment,word
62,"[603, 1568, 608, 1587]",3,",",word
63,"[616, 1568, 625, 1587]",3,à,word
64,"[634, 1568, 696, 1587]",3,Langres,word
65,"[701, 1568, 706, 1587]",3,;,word
66,"[467, 1588, 476, 1607]",3,2,word
67,"[476, 1588, 484, 1607]",3,°,word
68,"[489, 1588, 528, 1607]",3,Jules,word
69,"[535, 1588, 596, 1607]",3,Vincent,word
70,"[596, 1588, 601, 1607]",3,",",word
71,"[611, 1588, 629, 1607]",3,de,word
72,"[635, 1588, 682, 1607]",3,Poliez,word
73,"[682, 1588, 689, 1607]",3,-,word
74,"[688, 1588, 702, 1607]",3,le,word
75,"[702, 1588, 708, 1607]",3,-,word
76,"[708, 1588, 755, 1607]",3,Grand,word
77,"[755, 1588, 760, 1607]",3,",",word
78,"[768, 1588, 786, 1607]",3,âg,word
79,"[786, 1588, 794, 1607]",3,é,word
80,"[800, 1588, 818, 1607]",3,de,word
81,"[446, 1607, 487, 1626]",3,vingt,word
82,"[487, 1607, 494, 1626]",3,-,word
83,"[494, 1607, 543, 1626]",3,quatre,word
84,"[557, 1607, 584, 1626]",3,ans,word
85,"[584, 1607, 589, 1626]",3,",",word
86,"[601, 1607, 634, 1626]",3,sans,word
87,"[641, 1607, 720, 1626]",3,profession,word
88,"[719, 1607, 724, 1626]",3,",",word
89,"[733, 1607, 792, 1626]",3,accusés,word
90,"[792, 1607, 797, 1626]",3,",",word
91,"[804, 1607, 818, 1626]",3,le,word
92,"[445, 1630, 457, 1669]",3,S,word
93,"[457, 1626, 508, 1645]",3,remier,word
94,"[516, 1626, 533, 1645]",3,de,word
95,"[539, 1626, 564, 1645]",3,vol,word
96,"[564, 1626, 569, 1645]",3,",",word
97,"[576, 1626, 616, 1645]",3,voies,word
98,"[623, 1626, 641, 1645]",3,de,word
99,"[647, 1626, 670, 1645]",3,fait,word
100,"[682, 1626, 724, 1645]",3,ayant,word
101,"[735, 1626, 810, 1645]",3,occasionn,word
102,"[810, 1626, 818, 1645]",3,é,word
103,"[456, 1645, 472, 1664]",3,es,word
104,"[479, 1645, 550, 1664]",3,blessures,word
105,"[557, 1645, 571, 1664]",3,et,word
106,"[578, 1645, 634, 1664]",3,produit,word
107,"[642, 1645, 655, 1664]",3,la,word
108,"[666, 1645, 703, 1664]",3,mort,word
109,"[703, 1645, 708, 1664]",3,",",word
110,"[720, 1645, 738, 1664]",3,de,word
111,"[748, 1645, 803, 1664]",3,trouble,word
112,"[808, 1645, 817, 1664]",3,à,word
113,"[447, 1664, 460, 1683]",3,la,word
114,"[474, 1664, 506, 1683]",3,paix,word
115,"[520, 1664, 588, 1683]",3,publique,word
116,"[588, 1664, 593, 1683]",3,",",word
117,"[607, 1664, 625, 1683]",3,de,word
118,"[635, 1664, 711, 1683]",3,résistance,word
119,"[722, 1664, 731, 1683]",3,à,word
120,"[737, 1664, 757, 1683]",3,un,word
121,"[764, 1664, 805, 1683]",3,agent,word
122,"[811, 1664, 816, 1683]",3,;,word
123,"[447, 1683, 453, 1702]",3,l,word
124,"[453, 1683, 457, 1702]",3,',word
125,"[457, 1683, 497, 1702]",3,autre,word
126,"[504, 1683, 522, 1702]",3,de,word
127,"[528, 1683, 567, 1702]",3,voies,word
128,"[574, 1683, 591, 1702]",3,de,word
129,"[598, 1683, 622, 1702]",3,fait,word
130,"[630, 1683, 644, 1702]",3,et,word
131,"[649, 1683, 668, 1702]",3,de,word
132,"[673, 1683, 697, 1702]",3,vol,word
133,"[705, 1683, 769, 1702]",3,qualifiés,word
134,"[769, 1683, 774, 1702]",3,.,word
135,"[466, 1703, 478, 1722]",3,L,word
136,"[478, 1703, 482, 1722]",3,',word
137,"[482, 1703, 502, 1722]",3,un,word
138,"[516, 1703, 530, 1722]",3,et,word
139,"[542, 1703, 548, 1722]",3,l,word
140,"[548, 1703, 552, 1722]",3,',word
141,"[552, 1703, 592, 1722]",3,autre,word
142,"[607, 1703, 631, 1722]",3,ont,word
143,"[645, 1703, 667, 1722]",3,déj,word
144,"[666, 1703, 674, 1722]",3,à,word
145,"[682, 1703, 696, 1722]",3,ét,word
146,"[695, 1703, 704, 1722]",3,é,word
147,"[711, 1703, 782, 1722]",3,plusieurs,word
148,"[790, 1703, 817, 1722]",3,lois,word
149,"[447, 1722, 533, 1741]",3,condamnés,word
150,"[540, 1722, 575, 1741]",3,pour,word
151,"[582, 1722, 659, 1741]",3,mendicité,word
152,"[658, 1722, 663, 1741]",3,",",word
153,"[670, 1722, 695, 1741]",3,vol,word
154,"[695, 1722, 700, 1741]",3,",",word
155,"[707, 1722, 783, 1741]",3,résistance,word
156,"[789, 1722, 797, 1741]",3,à,word
157,"[803, 1722, 816, 1741]",3,la,word
158,"[448, 1740, 485, 1759]",3,force,word
159,"[492, 1740, 561, 1759]",3,publique,word
160,"[560, 1740, 565, 1759]",3,.,word
161,"[466, 1760, 508, 1779]",3,Voici,word
162,"[507, 1760, 512, 1779]",3,",",word
163,"[519, 1760, 537, 1779]",3,en,word
164,"[543, 1760, 616, 1779]",3,raccourci,word
165,"[616, 1760, 621, 1779]",3,",",word
166,"[626, 1760, 647, 1779]",3,les,word
167,"[654, 1760, 685, 1779]",3,faits,word
