,coords,page_no,token,type
0,"[200, 140, 358, 166]",1,RÉDACTION,word
1,"[229, 183, 256, 202]",1,Bac,word
2,"[261, 183, 309, 202]",1,Pépinct,word
3,"[306, 183, 312, 202]",1,",",word
4,"[320, 183, 332, 202]",1,3,word
5,"[331, 183, 337, 202]",1,",",word
6,"[139, 222, 226, 242]",1,BUREAU,word
7,"[241, 222, 255, 242]",1,D,word
8,"[255, 222, 261, 242]",1,',word
9,"[261, 222, 419, 242]",1,ABONNEMENTS,word
10,"[112, 288, 134, 307]",1,On,word
11,"[139, 288, 147, 307]",1,s,word
12,"[146, 288, 150, 307]",1,',word
13,"[149, 288, 204, 307]",1,abonne,word
14,"[210, 288, 246, 307]",1,dans,word
15,"[251, 288, 283, 307]",1,tous,word
16,"[287, 288, 308, 307]",1,les,word
17,"[313, 288, 375, 307]",1,bureaux,word
18,"[380, 288, 398, 307]",1,de,word
19,"[403, 288, 443, 307]",1,poste,word
20,"[442, 288, 447, 307]",1,.,word
21,"[182, 309, 210, 328]",1,Les,word
22,"[215, 309, 314, 328]",1,abonnements,word
23,"[319, 309, 372, 328]",1,partent,word
24,"[147, 331, 167, 350]",1,du,word
25,"[175, 331, 186, 350]",1,1,word
26,"[186, 331, 195, 350]",1,"""",word
27,"[201, 331, 222, 350]",1,ou,word
28,"[228, 331, 250, 350]",1,du,word
29,"[256, 331, 278, 350]",1,13,word
30,"[282, 331, 302, 350]",1,de,word
31,"[308, 331, 361, 350]",1,chaque,word
32,"[368, 331, 391, 350]",1,me,word
33,"[396, 331, 405, 350]",1,a,word
34,"[404, 331, 410, 350]",1,.,word
0,"[96, 115, 486, 365]",1,,region
