,coords,page_no,token,type
0,"[2179, 142, 2347, 168]",1,ANNONCES,word
1,"[2189, 178, 2247, 198]",1,Agence,word
2,"[2253, 178, 2272, 198]",1,de,word
3,"[2277, 178, 2337, 198]",1,publicit,word
4,"[2335, 178, 2346, 198]",1,é,word
5,"[2112, 212, 2276, 232]",1,HAASENSTEIN,word
6,"[2295, 212, 2311, 232]",1,&,word
7,"[2327, 212, 2418, 232]",1,VOGLER,word
8,"[2206, 236, 2333, 255]",1,LAUSANNE,word
9,"[2151, 259, 2223, 278]",1,Montreux,word
10,"[2222, 259, 2227, 278]",1,",",word
11,"[2235, 259, 2291, 278]",1,Genève,word
12,"[2291, 259, 2296, 278]",1,",",word
13,"[2303, 259, 2377, 278]",1,Neuchâtel,word
14,"[2376, 259, 2381, 278]",1,",",word
15,"[2126, 278, 2175, 297]",1,Chaux,word
16,"[2174, 278, 2181, 297]",1,-,word
17,"[2180, 278, 2199, 297]",1,do,word
18,"[2198, 278, 2205, 297]",1,-,word
19,"[2204, 278, 2249, 297]",1,Fonds,word
20,"[2248, 278, 2253, 297]",1,",",word
21,"[2262, 278, 2330, 297]",1,FHbourg,word
22,"[2329, 278, 2334, 297]",1,",",word
23,"[2342, 278, 2358, 297]",1,St,word
24,"[2357, 278, 2364, 297]",1,-,word
25,"[2363, 278, 2403, 297]",1,Imier,word
26,"[2402, 278, 2407, 297]",1,",",word
27,"[2181, 295, 2253, 314]",1,Deiemont,word
28,"[2252, 295, 2257, 314]",1,",",word
29,"[2265, 295, 2348, 314]",1,Porrentruy,word
30,"[2347, 295, 2352, 314]",1,.,word
31,"[2104, 313, 2138, 332]",1,Slon,word
32,"[2137, 313, 2142, 332]",1,",",word
33,"[2146, 313, 2180, 332]",1,Bâle,word
34,"[2180, 313, 2184, 332]",1,",",word
35,"[2189, 313, 2235, 332]",1,Berne,word
36,"[2235, 313, 2240, 332]",1,",",word
37,"[2243, 313, 2293, 332]",1,Zurich,word
38,"[2293, 313, 2297, 332]",1,",",word
39,"[2302, 313, 2318, 332]",1,St,word
40,"[2317, 313, 2323, 332]",1,-,word
41,"[2322, 313, 2354, 332]",1,Gall,word
42,"[2353, 313, 2358, 332]",1,",",word
43,"[2362, 313, 2423, 332]",1,Lucerne,word
44,"[2423, 313, 2428, 332]",1,",",word
45,"[2212, 330, 2270, 349]",1,Lugano,word
46,"[2269, 330, 2274, 349]",1,",",word
47,"[2280, 330, 2321, 349]",1,Coire,word
48,"[2164, 347, 2178, 366]",1,et,word
49,"[2185, 347, 2251, 366]",1,succursa,word
50,"[2250, 347, 2255, 366]",1,.,word
51,"[2255, 347, 2271, 366]",1,es,word
52,"[2278, 347, 2288, 366]",1,à,word
53,"[2294, 347, 2300, 366]",1,l,word
54,"[2299, 347, 2303, 366]",1,',word
55,"[2302, 347, 2364, 366]",1,étranger,word
56,"[2364, 347, 2369, 366]",1,.,word
0,"[2088, 115, 2455, 365]",1,,region
