,coords,page_no,token,type
0,"[533, 2650, 591, 2678]",3,LES,word
1,"[614, 2650, 735, 2678]",3,LIVRES,word
2,"[469, 2706, 490, 2725]",3,Le,word
3,"[495, 2706, 566, 2725]",3,Nouveau,word
4,"[574, 2706, 641, 2725]",3,Psautier,word
5,"[646, 2706, 685, 2725]",3,vient,word
6,"[692, 2706, 710, 2725]",3,de,word
7,"[717, 2706, 759, 2725]",3,sortir,word
8,"[766, 2706, 784, 2725]",3,de,word
9,"[791, 2706, 796, 2725]",3,l,word
10,"[796, 2706, 799, 2725]",3,',word
11,"[799, 2706, 820, 2725]",3,im,word
12,"[449, 2728, 460, 2767]",3,S,word
13,"[460, 2725, 517, 2744]",3,rimerie,word
14,"[530, 2725, 570, 2744]",3,Viret,word
15,"[569, 2725, 576, 2744]",3,-,word
16,"[576, 2725, 633, 2744]",3,Genton,word
17,"[633, 2725, 638, 2744]",3,.,word
18,"[655, 2725, 734, 2744]",3,Nettement,word
19,"[748, 2725, 815, 2744]",3,imprimé,word
20,"[814, 2725, 821, 2744]",3,-,word
21,"[460, 2743, 464, 2762]",3,',word
22,"[464, 2743, 484, 2762]",3,un,word
23,"[492, 2743, 541, 2762]",3,format,word
24,"[549, 2743, 578, 2762]",3,très,word
25,"[586, 2743, 643, 2762]",3,portatif,word
26,"[643, 2743, 648, 2762]",3,",",word
27,"[656, 2743, 667, 2762]",3,il,word
28,"[672, 2743, 740, 2762]",3,renferme,word
29,"[748, 2743, 777, 2762]",3,274,word
30,"[784, 2743, 815, 2762]",3,mor,word
31,"[815, 2743, 820, 2762]",3,",",word
32,"[450, 2762, 494, 2781]",3,ceaux,word
33,"[501, 2762, 507, 2781]",3,(,word
34,"[507, 2762, 573, 2781]",3,psaumes,word
35,"[579, 2762, 593, 2781]",3,et,word
36,"[600, 2762, 674, 2781]",3,cantiques,word
37,"[674, 2762, 681, 2781]",3,),word
38,"[681, 2762, 685, 2781]",3,.,word
39,"[696, 2762, 708, 2781]",3,II,word
40,"[720, 2762, 728, 2781]",3,a,word
41,"[734, 2762, 748, 2781]",3,ét,word
42,"[747, 2762, 756, 2781]",3,é,word
43,"[762, 2762, 813, 2781]",3,expédi,word
44,"[812, 2762, 821, 2781]",3,é,word
45,"[450, 2781, 501, 2800]",3,depuis,word
46,"[507, 2781, 535, 2800]",3,une,word
47,"[542, 2781, 617, 2800]",3,quinzaine,word
48,"[627, 2781, 645, 2800]",3,de,word
49,"[654, 2781, 695, 2800]",3,jours,word
50,"[695, 2781, 700, 2800]",3,",",word
51,"[708, 2781, 716, 2800]",3,à,word
52,"[722, 2781, 727, 2800]",3,l,word
53,"[727, 2781, 731, 2800]",3,',word
54,"[731, 2781, 788, 2800]",3,adresse,word
55,"[795, 2781, 821, 2800]",3,des,word
56,"[451, 2800, 480, 2819]",3,158,word
57,"[486, 2800, 547, 2819]",3,conseils,word
58,"[552, 2800, 571, 2819]",3,de,word
59,"[575, 2800, 637, 2819]",3,paroisse,word
60,"[644, 2800, 658, 2819]",3,et,word
61,"[664, 2800, 690, 2819]",3,des,word
62,"[697, 2800, 763, 2819]",3,pasteurs,word
63,"[763, 2800, 768, 2819]",3,.,word
64,"[775, 2800, 815, 2819]",3,Ceux,word
65,"[814, 2800, 821, 2819]",3,-,word
66,"[450, 2818, 464, 2837]",3,ci,word
67,"[471, 2818, 487, 2837]",3,se,word
68,"[493, 2818, 525, 2837]",3,sont,word
69,"[531, 2818, 610, 2837]",3,empressés,word
70,"[617, 2818, 635, 2837]",3,de,word
71,"[639, 2818, 644, 2837]",3,l,word
72,"[644, 2818, 648, 2837]",3,',word
73,"[648, 2818, 719, 2837]",3,annoncer,word
74,"[726, 2818, 740, 2837]",3,et,word
75,"[747, 2818, 757, 2837]",3,d,word
76,"[756, 2818, 760, 2837]",3,',word
77,"[760, 2818, 778, 2837]",3,en,word
78,"[787, 2818, 821, 2837]",3,faire,word
79,"[450, 2837, 476, 2856]",3,des,word
80,"[482, 2837, 573, 2856]",3,commandes,word
81,"[573, 2837, 578, 2856]",3,.,word
82,"[470, 2859, 490, 2878]",3,Le,word
83,"[496, 2859, 560, 2878]",3,nouveau,word
84,"[569, 2859, 621, 2878]",3,recueil,word
85,"[629, 2859, 687, 2878]",3,marque,word
86,"[698, 2859, 718, 2878]",3,un,word
87,"[730, 2859, 788, 2878]",3,progrès,word
88,"[796, 2859, 820, 2878]",3,sur,word
89,"[451, 2877, 456, 2896]",3,l,word
90,"[456, 2877, 460, 2896]",3,',word
91,"[460, 2877, 511, 2896]",3,ancien,word
92,"[510, 2877, 515, 2896]",3,.,word
93,"[524, 2877, 535, 2896]",3,Il,word
94,"[542, 2877, 573, 2896]",3,sera,word
95,"[580, 2877, 594, 2896]",3,le,word
96,"[600, 2877, 632, 2896]",3,bien,word
97,"[644, 2877, 707, 2896]",3,accueilli,word
98,"[715, 2877, 740, 2896]",3,par,word
99,"[747, 2877, 768, 2896]",3,les,word
100,"[776, 2877, 816, 2896]",3,famil,word
101,"[815, 2877, 822, 2896]",3,-,word
102,"[451, 2896, 470, 2915]",3,les,word
103,"[470, 2896, 474, 2915]",3,",",word
104,"[482, 2896, 504, 2915]",3,les,word
105,"[510, 2896, 548, 2915]",3,école,word
106,"[548, 2896, 555, 2915]",3,s,word
107,"[562, 2896, 575, 2915]",3,et,word
108,"[582, 2896, 603, 2915]",3,les,word
109,"[609, 2896, 694, 2915]",3,assemblées,word
110,"[707, 2896, 726, 2915]",3,du,word
111,"[739, 2896, 778, 2915]",3,culte,word
112,"[778, 2896, 783, 2915]",3,",",word
113,"[796, 2896, 821, 2915]",3,qui,word
114,"[451, 2915, 527, 2934]",3,désiraient,word
115,"[534, 2915, 584, 2934]",3,depuis,word
116,"[594, 2915, 673, 2934]",3,longtemps,word
117,"[686, 2915, 711, 2934]",3,des,word
