,coords,page_no,token,type
0,"[92, 2649, 112, 2666]",4,De,word
1,"[123, 2649, 136, 2666]",4,la,word
2,"[136, 2649, 142, 2666]",4,;,word
3,"[142, 2649, 201, 2666]",4,StatlQU,word
4,"[201, 2656, 204, 2667]",4,;,word
5,"[210, 2649, 273, 2666]",4,centrale,word
6,"[290, 2649, 299, 2666]",4,d,word
7,"[299, 2649, 302, 2666]",4,',word
8,"[302, 2649, 310, 2666]",4,e,word
9,"[310, 2649, 319, 2666]",4,^,word
10,"[319, 2649, 351, 2666]",4,flals,word
11,"[351, 2649, 356, 2666]",4,",",word
12,"[356, 2649, 420, 2666]",4,vlflcoles,word
13,"[71, 2664, 89, 2681]",4,dn,word
14,"[100, 2664, 152, 2681]",4,Champ,word
15,"[152, 2664, 158, 2681]",4,-,word
16,"[158, 2664, 175, 2681]",4,de,word
17,"[175, 2664, 180, 2681]",4,-,word
18,"[180, 2664, 214, 2681]",4,VAir,word
19,"[234, 2664, 238, 2681]",4,:,word
20,"[238, 2664, 241, 2681]",4,",",word
21,"[244, 2664, 257, 2681]",4,A,word
22,"[269, 2664, 283, 2681]",4,7,word
23,"[291, 2664, 300, 2681]",4,1,word
24,"[300, 2664, 305, 2681]",4,/,word
25,"[304, 2664, 313, 2681]",4,8,word
26,"[317, 2664, 330, 2681]",4,Ji,word
27,"[332, 2664, 336, 2681]",4,.,word
28,"[346, 2664, 361, 2681]",4,m,word
29,"[361, 2664, 366, 2681]",4,.,word
30,"[366, 2664, 376, 2681]",4,«,word
31,"[376, 2664, 382, 2681]",4,l,word
32,"[382, 2664, 397, 2681]",4,/*,word
33,"[397, 2664, 402, 2681]",4,",",word
34,"[402, 2664, 411, 2681]",4,h,word
35,"[412, 2664, 421, 2681]",4,»,word
36,"[429, 2664, 442, 2681]",4,et,word
37,"[443, 2664, 447, 2681]",4,.,word
38,"[70, 2680, 79, 2697]",4,9,word
39,"[85, 2680, 94, 2697]",4,1,word
40,"[93, 2680, 98, 2697]",4,/,word
41,"[97, 2680, 106, 2697]",4,2,word
42,"[112, 2680, 121, 2697]",4,h,word
43,"[121, 2680, 126, 2697]",4,.,word
44,"[133, 2680, 145, 2697]",4,sï,word
45,"[145, 2680, 150, 2697]",4,.,word
46,"[157, 2680, 172, 2697]",4,—,word
47,"[177, 2680, 201, 2697]",4,Alt,word
48,"[201, 2680, 205, 2697]",4,.,word
49,"[213, 2680, 218, 2697]",4,:,word
50,"[223, 2680, 232, 2697]",4,6,word
51,"[231, 2680, 247, 2697]",4,M,word
52,"[246, 2680, 255, 2697]",4,«,word
53,"[261, 2680, 266, 2697]",4,;,word
54,"[273, 2680, 312, 2697]",4,Long,word
55,"[312, 2680, 317, 2697]",4,;,word
56,"[324, 2680, 331, 2697]",4,;,word
57,"[335, 2680, 350, 2697]",4,«•,word
58,"[349, 2680, 374, 2697]",4,sim,word
59,"[373, 2680, 381, 2697]",4,"""",word
60,"[380, 2680, 384, 2697]",4,.,word
61,"[390, 2680, 394, 2697]",4,;,word
62,"[392, 2680, 399, 2697]",4,<,word
63,"[403, 2680, 428, 2697]",4,Lat,word
64,"[429, 2680, 433, 2697]",4,.,word
65,"[70, 2695, 86, 2712]",4,46,word
66,"[85, 2695, 93, 2712]",4,*,word
67,"[93, 2695, 109, 2712]",4,81,word
68,"[108, 2695, 111, 2712]",4,',word
69,"[111, 2695, 115, 2712]",4,.,word
70,"[120, 2695, 127, 2712]",4,-,word
71,"[127, 2695, 133, 2712]",4,',word
72,"[133, 2695, 189, 2712]",4,Barom,word
73,"[191, 2695, 195, 2712]",4,.,word
74,"[204, 2695, 209, 2712]",4,:,word
75,"[214, 2695, 239, 2712]",4,718,word
76,"[244, 2695, 249, 2712]",4,;,word
77,"[254, 2695, 306, 2712]",4,Thèrm,word
78,"[306, 2695, 311, 2712]",4,.,word
79,"[319, 2695, 324, 2712]",4,:,word
80,"[331, 2695, 340, 2712]",4,e,word
81,"[340, 2695, 350, 2712]",4,»,word
82,"[350, 2695, 359, 2712]",4,d,word
83,"[359, 2695, 365, 2712]",4,.,word
84,"[365, 2695, 383, 2712]",4,—,word
85,"[383, 2695, 443, 2712]",4,Sauteur,word
86,"[443, 2695, 448, 2712]",4,",",word
87,"[69, 2710, 79, 2727]",4,d,word
88,"[79, 2710, 83, 2727]",4,',word
89,"[83, 2710, 109, 2727]",4,eau,word
90,"[117, 2710, 122, 2727]",4,:,word
91,"[132, 2710, 152, 2727]",4,VS,word
92,"[152, 2710, 157, 2727]",4,.,word
93,"[182, 2739, 196, 2753]",4,—,word
94,"[198, 2739, 211, 2753]",4,m,word
95,"[86, 2764, 168, 2779]",4,NORMALES,word
96,"[169, 2764, 173, 2779]",4,:,word
97,"[180, 2764, 286, 2779]",4,Thermomfttre,word
98,"[287, 2764, 291, 2779]",4,",",word
99,"[300, 2764, 308, 2779]",4,0,word
100,"[307, 2764, 315, 2779]",4,*,word
101,"[313, 2764, 321, 2779]",4,7,word
102,"[320, 2764, 324, 2779]",4,.,word
103,"[158, 2785, 194, 2802]",4,Pluie,word
104,"[194, 2785, 198, 2802]",4,",",word
105,"[198, 2785, 204, 2802]",4,-,word
106,"[209, 2785, 228, 2802]",4,89,word
107,"[228, 2785, 235, 2802]",4,"""",word
108,"[235, 2785, 241, 2802]",4,-,word
109,"[242, 2785, 246, 2802]",4,.,word
110,"[252, 2785, 294, 2802]",4,Soleil,word
111,"[295, 2785, 299, 2802]",4,",",word
112,"[313, 2785, 333, 2802]",4,69,word
113,"[333, 2785, 342, 2802]",4,±,word
114,"[344, 2785, 352, 2802]",4,h,word
115,"[72, 2831, 102, 2848]",4,Dêc,word
116,"[102, 2831, 107, 2848]",4,.,word
117,"[107, 2831, 113, 2848]",4,-,word
118,"[113, 2831, 146, 2848]",4,Janv,word
119,"[146, 2831, 151, 2848]",4,.,word
120,"[169, 2831, 175, 2848]",4,|,word
121,"[183, 2831, 200, 2848]",4,30,word
122,"[225, 2831, 230, 2848]",4,.,word
123,"[230, 2831, 246, 2848]",4,81,word
124,"[247, 2831, 251, 2848]",4,.,word
125,"[182, 3314, 260, 3331]",4,Situation,word
126,"[272, 3314, 347, 3331]",4,générale,word
127,"[349, 3314, 354, 3331]",4,.,word
