,coords,page_no,token,type
0,"[2185, 149, 2355, 176]",1,ANNONCES,word
1,"[2196, 186, 2252, 205]",1,Agence,word
2,"[2256, 186, 2275, 205]",1,de,word
3,"[2280, 186, 2341, 205]",1,publicit,word
4,"[2340, 186, 2349, 205]",1,é,word
5,"[2118, 219, 2284, 241]",1,HAASENSTEIN,word
6,"[2302, 219, 2317, 241]",1,&,word
7,"[2333, 219, 2425, 241]",1,VOGLEP,word
8,"[2212, 245, 2340, 264]",1,LAUSANNE,word
9,"[2158, 268, 2230, 287]",1,Montreux,word
10,"[2229, 268, 2234, 287]",1,",",word
11,"[2242, 268, 2299, 287]",1,Genève,word
12,"[2298, 268, 2303, 287]",1,",",word
13,"[2310, 268, 2384, 287]",1,Neuchâtel,word
14,"[2384, 268, 2389, 287]",1,",",word
15,"[2133, 287, 2182, 306]",1,Chaux,word
16,"[2181, 287, 2188, 306]",1,-,word
17,"[2187, 287, 2205, 306]",1,de,word
18,"[2204, 287, 2211, 306]",1,-,word
19,"[2210, 287, 2256, 306]",1,Fonds,word
20,"[2256, 287, 2260, 306]",1,",",word
21,"[2269, 287, 2280, 306]",1,F,word
22,"[2284, 287, 2336, 306]",1,ibourg,word
23,"[2336, 287, 2341, 306]",1,",",word
24,"[2350, 287, 2365, 306]",1,St,word
25,"[2364, 287, 2371, 306]",1,-,word
26,"[2370, 287, 2410, 306]",1,Imier,word
27,"[2409, 287, 2414, 306]",1,",",word
28,"[2187, 304, 2259, 323]",1,Deiemont,word
29,"[2258, 304, 2263, 323]",1,",",word
30,"[2272, 304, 2355, 323]",1,Porrentruy,word
31,"[2354, 304, 2359, 323]",1,",",word
32,"[2111, 321, 2145, 340]",1,Slon,word
33,"[2144, 321, 2149, 340]",1,",",word
34,"[2153, 321, 2187, 340]",1,Bàle,word
35,"[2187, 321, 2192, 340]",1,",",word
36,"[2196, 321, 2242, 340]",1,Berne,word
37,"[2241, 321, 2246, 340]",1,",",word
38,"[2250, 321, 2300, 340]",1,Zurich,word
39,"[2299, 321, 2304, 340]",1,",",word
40,"[2309, 321, 2324, 340]",1,St,word
41,"[2324, 321, 2330, 340]",1,-,word
42,"[2329, 321, 2361, 340]",1,Galî,word
43,"[2360, 321, 2365, 340]",1,",",word
44,"[2369, 321, 2421, 340]",1,Lncern,word
45,"[2420, 321, 2430, 340]",1,*,word
46,"[2429, 321, 2434, 340]",1,.,word
47,"[2219, 339, 2277, 358]",1,Lugano,word
48,"[2277, 339, 2282, 358]",1,",",word
49,"[2287, 339, 2328, 358]",1,Coire,word
50,"[2171, 356, 2185, 375]",1,et,word
51,"[2192, 356, 2255, 375]",1,succursa,word
52,"[2254, 356, 2259, 375]",1,.,word
53,"[2258, 356, 2279, 375]",1,eB,word
54,"[2285, 356, 2294, 375]",1,à,word
55,"[2302, 356, 2308, 375]",1,l,word
56,"[2307, 356, 2311, 375]",1,',word
57,"[2310, 356, 2366, 375]",1,étrange,word
58,"[2366, 356, 2373, 375]",1,r,word
0,"[2100, 119, 2485, 375]",1,,region
