,coords,page_no,token,type
0,"[121, 772, 437, 814]",1,BULLETnTpÔLITIQUE,word
1,"[156, 718, 249, 744]",1,Lausanne,word
2,"[245, 718, 252, 744]",1,",",word
3,"[258, 718, 270, 744]",1,5,word
4,"[276, 718, 350, 744]",1,janvier,word
5,"[358, 718, 407, 744]",1,1900,word
6,"[124, 823, 134, 844]",1,I,word
7,"[134, 823, 139, 844]",1,",",word
8,"[141, 823, 152, 844]",1,a,word
9,"[163, 823, 203, 844]",1,fête,word
10,"[216, 823, 244, 844]",1,du,word
11,"[258, 823, 318, 844]",1,siècle,word
12,"[332, 823, 343, 844]",1,à,word
13,"[357, 823, 429, 844]",1,Berlin,word
14,"[432, 823, 437, 844]",1,.,word
15,"[119, 858, 172, 877]",1,Tandis,word
16,"[184, 858, 213, 877]",1,que,word
17,"[223, 858, 238, 877]",1,le,word
18,"[250, 858, 288, 877]",1,reste,word
19,"[298, 858, 317, 877]",1,du,word
20,"[332, 858, 387, 877]",1,monde,word
21,"[406, 858, 464, 877]",1,croupit,word
22,"[97, 879, 150, 898]",1,encore,word
23,"[159, 879, 196, 898]",1,dans,word
24,"[204, 879, 221, 898]",1,ce,word
25,"[229, 879, 286, 898]",1,pauvre,word
26,"[294, 879, 337, 898]",1,vieux,word
27,"[353, 879, 379, 898]",1,dix,word
28,"[379, 879, 386, 898]",1,-,word
29,"[386, 879, 465, 898]",1,neuvième,word
30,"[98, 900, 143, 919]",1,siècle,word
31,"[143, 900, 148, 919]",1,",",word
32,"[156, 900, 162, 919]",1,l,word
33,"[162, 900, 165, 919]",1,',word
34,"[165, 900, 253, 919]",1,Allemagne,word
35,"[262, 900, 354, 919]",1,rayonnante,word
36,"[362, 900, 384, 919]",1,est,word
37,"[393, 900, 417, 919]",1,déj,word
38,"[417, 900, 426, 919]",1,à,word
39,"[440, 900, 459, 919]",1,en,word
40,"[459, 900, 465, 919]",1,-,word
41,"[98, 921, 128, 940]",1,trée,word
42,"[135, 921, 172, 940]",1,dans,word
43,"[180, 921, 194, 940]",1,le,word
44,"[202, 921, 283, 940]",1,vingtième,word
45,"[283, 921, 288, 940]",1,",",word
46,"[295, 921, 314, 940]",1,en,word
47,"[324, 921, 365, 940]",1,dépit,word
48,"[373, 921, 392, 940]",1,de,word
49,"[409, 921, 415, 940]",1,l,word
50,"[415, 921, 419, 940]",1,',word
51,"[419, 921, 458, 940]",1,arith,word
52,"[459, 921, 465, 940]",1,-,word
53,"[98, 942, 164, 961]",1,métique,word
54,"[165, 942, 169, 961]",1,",",word
55,"[179, 942, 205, 961]",1,par,word
56,"[215, 942, 230, 961]",1,la,word
57,"[238, 942, 288, 961]",1,volont,word
58,"[288, 942, 297, 961]",1,é,word
59,"[311, 942, 329, 961]",1,de,word
60,"[337, 942, 364, 961]",1,son,word
61,"[380, 942, 459, 961]",1,empereur,word
62,"[459, 942, 464, 961]",1,.,word
63,"[118, 964, 150, 983]",1,Une,word
64,"[157, 964, 213, 983]",1,grande,word
65,"[220, 964, 414, 983]",1,Jahrhundertsicendecour,word
66,"[426, 964, 465, 983]",1,avait,word
67,"[98, 985, 112, 1004]",1,ét,word
68,"[112, 985, 121, 1004]",1,é,word
69,"[127, 985, 202, 1004]",1,ordonnée,word
70,"[210, 985, 248, 1004]",1,pour,word
71,"[259, 985, 313, 1004]",1,minuit,word
72,"[323, 985, 341, 1004]",1,au,word
73,"[350, 985, 413, 1004]",1,château,word
74,"[423, 985, 465, 1004]",1,royal,word
75,"[98, 1006, 116, 1025]",1,de,word
76,"[124, 1006, 175, 1025]",1,Berlin,word
77,"[175, 1006, 180, 1025]",1,.,word
78,"[190, 1006, 202, 1025]",1,Il,word
79,"[213, 1006, 232, 1025]",1,en,word
80,"[240, 1006, 261, 1025]",1,est,word
81,"[275, 1006, 285, 1025]",1,d,word
82,"[285, 1006, 289, 1025]",1,',word
83,"[289, 1006, 336, 1025]",1,abord,word
