,coords,page_no,token,type
0,"[2167, 137, 2337, 165]",1,ANNONCES,word
1,"[2177, 176, 2237, 197]",1,Agence,word
2,"[2242, 176, 2261, 197]",1,de,word
3,"[2267, 176, 2327, 197]",1,publicit,word
4,"[2325, 176, 2337, 197]",1,é,word
5,"[2101, 210, 2266, 231]",1,HAASENSTEIN,word
6,"[2283, 210, 2301, 231]",1,&,word
7,"[2313, 210, 2406, 231]",1,VOGLEP,word
8,"[2194, 236, 2320, 255]",1,LAUSANNE,word
9,"[2139, 256, 2211, 275]",1,Montrcux,word
10,"[2210, 256, 2215, 275]",1,",",word
11,"[2223, 256, 2280, 275]",1,Genève,word
12,"[2279, 256, 2284, 275]",1,",",word
13,"[2292, 256, 2365, 275]",1,Ncuchâtel,word
14,"[2364, 256, 2369, 275]",1,",",word
15,"[2114, 274, 2163, 293]",1,Chaux,word
16,"[2162, 274, 2169, 293]",1,-,word
17,"[2168, 274, 2186, 293]",1,de,word
18,"[2186, 274, 2192, 293]",1,-,word
19,"[2192, 274, 2237, 293]",1,Fonds,word
20,"[2237, 274, 2242, 293]",1,",",word
21,"[2250, 274, 2261, 293]",1,F,word
22,"[2260, 274, 2270, 293]",1,^,word
23,"[2269, 274, 2317, 293]",1,fbourg,word
24,"[2316, 274, 2321, 293]",1,",",word
25,"[2327, 274, 2343, 293]",1,St,word
26,"[2342, 274, 2349, 293]",1,-,word
27,"[2348, 274, 2387, 293]",1,Imlet,word
28,"[2169, 291, 2241, 310]",1,Deiemont,word
29,"[2240, 291, 2245, 310]",1,",",word
30,"[2253, 291, 2336, 310]",1,Porrentruy,word
31,"[2336, 291, 2341, 310]",1,",",word
32,"[2093, 307, 2127, 326]",1,Sion,word
33,"[2126, 307, 2131, 326]",1,",",word
34,"[2135, 307, 2168, 326]",1,Baie,word
35,"[2168, 307, 2173, 326]",1,",",word
36,"[2178, 307, 2223, 326]",1,Berne,word
37,"[2223, 307, 2228, 326]",1,",",word
38,"[2232, 307, 2282, 326]",1,Zurich,word
39,"[2282, 307, 2287, 326]",1,",",word
40,"[2292, 307, 2307, 326]",1,St,word
41,"[2307, 307, 2313, 326]",1,-,word
42,"[2312, 307, 2343, 326]",1,Gall,word
43,"[2343, 307, 2347, 326]",1,",",word
44,"[2352, 307, 2405, 326]",1,Lacera,word
45,"[2405, 307, 2415, 326]",1,*,word
46,"[2200, 325, 2258, 344]",1,Lugano,word
47,"[2258, 325, 2263, 344]",1,",",word
48,"[2269, 325, 2309, 344]",1,Coire,word
49,"[2152, 342, 2166, 361]",1,et,word
50,"[2173, 342, 2260, 361]",1,succursales,word
51,"[2267, 342, 2277, 361]",1,à,word
52,"[2283, 342, 2288, 361]",1,l,word
53,"[2287, 342, 2291, 361]",1,',word
54,"[2290, 342, 2345, 361]",1,étrange,word
55,"[2344, 342, 2351, 361]",1,r,word
0,"[2090, 113, 2452, 365]",1,,region
