,coords,page_no,token,type
0,"[2070, 2326, 2100, 2347]",2,Les,word
1,"[2110, 2326, 2220, 2347]",2,conventions,word
2,"[2229, 2326, 2253, 2347]",2,de,word
3,"[2262, 2326, 2289, 2347]",2,La,word
4,"[2296, 2326, 2345, 2347]",2,Haye,word
5,"[2346, 2326, 2352, 2347]",2,.,word
6,"[2045, 2361, 2085, 2380]",2,Jeudi,word
7,"[2093, 2361, 2150, 2380]",2,dernier,word
8,"[2150, 2361, 2155, 2380]",2,",",word
9,"[2162, 2361, 2180, 2380]",2,M,word
10,"[2178, 2361, 2183, 2380]",2,.,word
11,"[2189, 2361, 2227, 2380]",2,Roth,word
12,"[2227, 2361, 2232, 2380]",2,",",word
13,"[2240, 2361, 2305, 2380]",2,ministre,word
14,"[2312, 2361, 2330, 2380]",2,de,word
15,"[2337, 2361, 2386, 2380]",2,Suisse,word
16,"[2390, 2361, 2399, 2380]",2,à,word
17,"[2023, 2382, 2073, 2401]",2,Berlin,word
18,"[2073, 2382, 2078, 2401]",2,",",word
19,"[2086, 2382, 2096, 2401]",2,a,word
20,"[2101, 2382, 2133, 2401]",2,sign,word
21,"[2133, 2382, 2141, 2401]",2,é,word
22,"[2152, 2382, 2163, 2401]",2,à,word
23,"[2172, 2382, 2188, 2401]",2,la,word
24,"[2196, 2382, 2237, 2401]",2,Haye,word
25,"[2237, 2382, 2242, 2401]",2,",",word
26,"[2248, 2382, 2270, 2401]",2,au,word
27,"[2274, 2382, 2307, 2401]",2,nom,word
28,"[2314, 2382, 2336, 2401]",2,du,word
29,"[2343, 2382, 2400, 2401]",2,Conseil,word
30,"[2025, 2404, 2078, 2423]",2,fédéral,word
31,"[2078, 2404, 2083, 2423]",2,",",word
32,"[2091, 2404, 2116, 2423]",2,les,word
33,"[2123, 2404, 2229, 2423]",2,arrangements,word
34,"[2242, 2404, 2297, 2423]",2,élaboré,word
35,"[2297, 2404, 2304, 2423]",2,s,word
36,"[2312, 2404, 2337, 2423]",2,par,word
37,"[2344, 2404, 2360, 2423]",2,la,word
38,"[2364, 2404, 2392, 2423]",2,con,word
39,"[2392, 2404, 2398, 2423]",2,-,word
40,"[2025, 2425, 2080, 2444]",2,férence,word
41,"[2087, 2425, 2106, 2444]",2,du,word
42,"[2116, 2425, 2220, 2444]",2,désarmement,word
43,"[2220, 2425, 2225, 2444]",2,.,word
44,"[2042, 2446, 2062, 2465]",2,Le,word
45,"[2075, 2446, 2131, 2465]",2,Conseil,word
46,"[2145, 2446, 2196, 2465]",2,fédéral,word
47,"[2211, 2446, 2222, 2465]",2,a,word
48,"[2233, 2446, 2294, 2465]",2,souscrit,word
49,"[2309, 2446, 2319, 2465]",2,à,word
50,"[2323, 2446, 2370, 2465]",2,toutes,word
51,"[2373, 2446, 2398, 2465]",2,les,word
52,"[2025, 2467, 2119, 2486]",2,conventions,word
53,"[2119, 2467, 2123, 2486]",2,",",word
54,"[2137, 2467, 2168, 2486]",2,sauf,word
55,"[2186, 2467, 2221, 2486]",2,celle,word
56,"[2237, 2467, 2305, 2486]",2,touchant,word
57,"[2318, 2467, 2334, 2486]",2,la,word
58,"[2349, 2467, 2400, 2486]",2,guerre,word
59,"[2024, 2489, 2042, 2508]",2,de,word
60,"[2049, 2489, 2087, 2508]",2,terre,word
61,"[2087, 2489, 2092, 2508]",2,.,word
62,"[2045, 2510, 2084, 2529]",2,Cette,word
63,"[2095, 2510, 2160, 2529]",2,dernière,word
64,"[2172, 2510, 2226, 2529]",2,stipule,word
65,"[2236, 2510, 2265, 2529]",2,ceci,word
66,"[2273, 2510, 2279, 2529]",2,:,word
67,"[2289, 2510, 2312, 2529]",2,La,word
68,"[2317, 2510, 2398, 2529]",2,population,word
69,"[2022, 2531, 2032, 2550]",2,d,word
70,"[2032, 2531, 2036, 2550]",2,',word
71,"[2035, 2531, 2055, 2550]",2,un,word
72,"[2064, 2531, 2098, 2550]",2,pays,word
73,"[2104, 2531, 2134, 2550]",2,non,word
74,"[2137, 2531, 2194, 2550]",2,occupé,word
75,"[2204, 2531, 2235, 2550]",2,qui,word
76,"[2235, 2531, 2241, 2550]",2,",",word
77,"[2247, 2531, 2258, 2550]",2,à,word
78,"[2262, 2531, 2268, 2550]",2,l,word
79,"[2268, 2531, 2271, 2550]",2,',word
80,"[2271, 2531, 2341, 2550]",2,approrhe,word
81,"[2349, 2531, 2367, 2550]",2,de,word
82,"[2375, 2531, 2380, 2550]",2,l,word
83,"[2380, 2531, 2384, 2550]",2,',word
84,"[2383, 2531, 2402, 2550]",2,en,word
85,"[2025, 2552, 2064, 2571]",2,nemi,word
86,"[2064, 2552, 2069, 2571]",2,",",word
