,coords,page_no,token,type
0,"[192, 140, 349, 168]",1,RÉDACTION,word
1,"[220, 183, 242, 203]",1,Bat,word
2,"[251, 183, 298, 203]",1,Pépins,word
3,"[310, 183, 317, 203]",1,i,word
4,"[131, 221, 219, 243]",1,BUREAU,word
5,"[230, 221, 246, 243]",1,D,word
6,"[245, 221, 250, 243]",1,',word
7,"[249, 221, 406, 243]",1,ABONNEMENTS,word
8,"[199, 256, 237, 275]",1,Ruelle,word
9,"[242, 256, 257, 275]",1,Si,word
10,"[255, 256, 261, 275]",1,-,word
11,"[259, 256, 313, 275]",1,François,word
12,"[311, 256, 315, 275]",1,",",word
13,"[324, 256, 342, 275]",1,20,word
14,"[340, 256, 346, 275]",1,-,word
15,"[103, 291, 126, 310]",1,Oo,word
16,"[130, 291, 138, 310]",1,s,word
17,"[137, 291, 141, 310]",1,',word
18,"[140, 291, 195, 310]",1,abouno,word
19,"[201, 291, 236, 310]",1,dans,word
20,"[240, 291, 271, 310]",1,tous,word
21,"[275, 291, 296, 310]",1,les,word
22,"[300, 291, 361, 310]",1,bureaux,word
23,"[367, 291, 385, 310]",1,de,word
24,"[390, 291, 429, 310]",1,posta,word
25,"[174, 312, 202, 331]",1,Les,word
26,"[206, 312, 302, 331]",1,abonnements,word
27,"[308, 312, 360, 331]",1,partent,word
28,"[140, 334, 159, 353]",1,du,word
29,"[168, 334, 174, 353]",1,i,word
30,"[176, 334, 186, 353]",1,"""",word
31,"[193, 334, 215, 353]",1,ou,word
32,"[219, 334, 241, 353]",1,du,word
33,"[247, 334, 266, 353]",1,15,word
34,"[271, 334, 292, 353]",1,de,word
35,"[297, 334, 350, 353]",1,chaque,word
36,"[356, 334, 369, 353]",1,m,word
37,"[367, 334, 376, 353]",1,»,word
38,"[374, 334, 378, 353]",1,.,word
39,"[386, 334, 397, 353]",1,*,word
0,"[82, 113, 442, 365]",1,,region
