,coords,page_no,token,type
0,"[1714, 1987, 1742, 2007]",2,cgifl,word
1,"[1749, 1987, 1805, 2007]",2,piocès,word
2,"[1814, 1987, 1916, 2007]",2,dramatique,word
3,"[1916, 1987, 1921, 2007]",2,.,word
4,"[1836, 2015, 1877, 2034]",2,Paris,word
5,"[1878, 2015, 1883, 2034]",2,.,word
6,"[1890, 2015, 1900, 2034]",2,1,word
7,"[1918, 2015, 1973, 2034]",2,janvier,word
8,"[1974, 2015, 1979, 2034]",2,.,word
9,"[1646, 2034, 1702, 2053]",2,Samedi,word
10,"[1709, 2034, 1738, 2053]",2,soir,word
11,"[1746, 2034, 1761, 2053]",2,se,word
12,"[1768, 2034, 1799, 2053]",2,sont,word
13,"[1806, 2034, 1873, 2053]",2,terminés,word
14,"[1885, 2034, 1937, 2053]",2,devant,word
15,"[1944, 2034, 1959, 2053]",2,la,word
16,"[1964, 2034, 1998, 2053]",2,cour,word
17,"[1627, 2053, 1637, 2072]",2,d,word
18,"[1637, 2053, 1640, 2072]",2,',word
19,"[1640, 2053, 1693, 2072]",2,assises,word
20,"[1705, 2053, 1727, 2072]",2,de,word
21,"[1734, 2053, 1750, 2072]",2,la,word
22,"[1761, 2053, 1803, 2072]",2,Seine,word
23,"[1813, 2053, 1838, 2072]",2,les,word
24,"[1846, 2053, 1894, 2072]",2,débats,word
25,"[1907, 2053, 1935, 2072]",2,sur,word
26,"[1942, 2053, 1948, 2072]",2,l,word
27,"[1947, 2053, 1951, 2072]",2,',word
28,"[1950, 2053, 1998, 2072]",2,affaire,word
29,"[1627, 2071, 1656, 2090]",2,dite,word
30,"[1663, 2071, 1685, 2090]",2,du,word
31,"[1689, 2071, 1740, 2090]",2,pillage,word
32,"[1753, 2071, 1774, 2090]",2,de,word
33,"[1781, 2071, 1787, 2090]",2,l,word
34,"[1786, 2071, 1790, 2090]",2,',word
35,"[1790, 2071, 1826, 2090]",2,églis,word
36,"[1826, 2071, 1834, 2090]",2,e,word
37,"[1847, 2071, 1887, 2090]",2,Saint,word
38,"[1886, 2071, 1893, 2090]",2,-,word
39,"[1893, 2071, 1945, 2090]",2,Joseph,word
40,"[1945, 2071, 1950, 2090]",2,.,word
41,"[1958, 2071, 1998, 2090]",2,Vous,word
42,"[1627, 2090, 1661, 2109]",2,avez,word
43,"[1667, 2090, 1691, 2109]",2,dit,word
44,"[1698, 2090, 1752, 2109]",2,quelles,word
45,"[1764, 2090, 1823, 2109]",2,charges,word
46,"[1835, 2090, 1890, 2109]",2,avaient,word
47,"[1902, 2090, 1918, 2109]",2,ét,word
48,"[1918, 2090, 1928, 2109]",2,é,word
49,"[1936, 2090, 1997, 2109]",2,relevées,word
50,"[1628, 2109, 1652, 2128]",2,par,word
51,"[1659, 2109, 1675, 2128]",2,le,word
52,"[1680, 2109, 1738, 2128]",2,parquet,word
53,"[1745, 2109, 1794, 2128]",2,contre,word
54,"[1800, 2109, 1821, 2128]",2,les,word
55,"[1827, 2109, 1862, 2128]",2,onze,word
56,"[1866, 2109, 1916, 2128]",2,jeunes,word
57,"[1929, 2109, 1964, 2128]",2,gens,word
58,"[1970, 2109, 1992, 2128]",2,tra,word
59,"[1992, 2109, 1999, 2128]",2,-,word
60,"[1627, 2128, 1665, 2147]",2,duits,word
61,"[1679, 2128, 1730, 2147]",2,devant,word
62,"[1744, 2128, 1760, 2147]",2,le,word
63,"[1768, 2128, 1801, 2147]",2,jury,word
64,"[1802, 2128, 1807, 2147]",2,",",word
65,"[1822, 2128, 1838, 2147]",2,et,word
66,"[1847, 2128, 1900, 2147]",2,quelles,word
67,"[1907, 2128, 1998, 2147]",2,dénégations,word
68,"[1627, 2146, 1703, 2165]",2,énergique,word
69,"[1703, 2146, 1710, 2165]",2,s,word
70,"[1719, 2146, 1740, 2165]",2,ils,word
71,"[1744, 2146, 1800, 2165]",2,avaient,word
72,"[1806, 2146, 1873, 2165]",2,opposées,word
73,"[1884, 2146, 1895, 2165]",2,à,word
74,"[1901, 2146, 1907, 2165]",2,l,word
75,"[1906, 2146, 1910, 2165]",2,',word
76,"[1910, 2146, 1991, 2165]",2,accusation,word
77,"[1990, 2146, 1995, 2165]",2,.,word
78,"[1646, 2168, 1673, 2187]",2,Les,word
79,"[1680, 2168, 1736, 2187]",2,avocats,word
80,"[1744, 2168, 1800, 2187]",2,avaient,word
81,"[1807, 2168, 1845, 2187]",2,plaid,word
82,"[1844, 2168, 1853, 2187]",2,é,word
83,"[1860, 2168, 1866, 2187]",2,l,word
84,"[1866, 2168, 1869, 2187]",2,',word
85,"[1869, 2168, 1970, 2187]",2,acquittement,word
86,"[1970, 2168, 1975, 2187]",2,",",word
87,"[1981, 2168, 1998, 2187]",2,et,word
88,"[1627, 2187, 1633, 2206]",2,l,word
89,"[1632, 2187, 1636, 2206]",2,',word
90,"[1635, 2187, 1685, 2206]",2,avocat,word
91,"[1693, 2187, 1750, 2206]",2,général,word
92,"[1750, 2187, 1755, 2206]",2,",",word
93,"[1762, 2187, 1793, 2206]",2,tout,word
94,"[1803, 2187, 1824, 2206]",2,en,word
95,"[1829, 2187, 1904, 2206]",2,réclamant,word
96,"[1916, 2187, 1940, 2206]",2,un,word
97,"[1943, 2187, 1998, 2206]",2,verdict,word
98,"[1627, 2206, 1645, 2225]",2,de,word
99,"[1650, 2206, 1723, 2225]",2,culpabilit,word
100,"[1723, 2206, 1731, 2225]",2,é,word
101,"[1739, 2206, 1787, 2225]",2,contre,word
102,"[1795, 2206, 1827, 2225]",2,tous,word
103,"[1834, 2206, 1854, 2225]",2,les,word
104,"[1860, 2206, 1919, 2225]",2,accusés,word
105,"[1919, 2206, 1924, 2225]",2,",",word
106,"[1931, 2206, 1969, 2225]",2,avait,word
107,"[1976, 2206, 1990, 2225]",2,ét,word
108,"[1989, 2206, 1998, 2225]",2,é,word
109,"[1627, 2225, 1668, 2244]",2,amen,word
110,"[1668, 2225, 1676, 2244]",2,é,word
111,"[1684, 2225, 1694, 2244]",2,à,word
112,"[1699, 2225, 1786, 2244]",2,reconnaître,word
113,"[1800, 2225, 1833, 2244]",2,que,word
114,"[1838, 2225, 1875, 2244]",2,ceux,word
115,"[1875, 2225, 1881, 2244]",2,-,word
116,"[1881, 2225, 1895, 2244]",2,ci,word
117,"[1895, 2225, 1900, 2244]",2,",",word
118,"[1912, 2225, 1923, 2244]",2,à,word
119,"[1927, 2225, 1974, 2244]",2,raison,word
120,"[1981, 2225, 2002, 2244]",2,de,word
