,coords,page_no,token,type
0,"[487, 2913, 496, 2934]",2,<,word
1,"[493, 2913, 507, 2934]",2,Le,word
2,"[518, 2913, 566, 2934]",2,passé,word
3,"[573, 2913, 594, 2934]",2,de,word
4,"[602, 2913, 624, 2934]",2,M,word
5,"[624, 2913, 630, 2934]",2,.,word
6,"[637, 2913, 682, 2934]",2,Jules,word
7,"[689, 2913, 748, 2934]",2,fêuéiin,word
8,"[748, 2913, 753, 2934]",2,.,word
9,"[453, 2944, 474, 2963]",2,La,word
10,"[482, 2944, 523, 2963]",2,Neue,word
11,"[531, 2944, 574, 2963]",2,Freie,word
12,"[582, 2944, 635, 2963]",2,Presse,word
13,"[635, 2944, 640, 2963]",2,",",word
14,"[650, 2944, 673, 2963]",2,de,word
15,"[677, 2944, 736, 2963]",2,Vienne,word
16,"[736, 2944, 741, 2963]",2,",",word
17,"[751, 2944, 801, 2963]",2,donne,word
18,"[432, 2966, 506, 2985]",2,quelques,word
19,"[515, 2966, 560, 2985]",2,détail,word
20,"[569, 2966, 630, 2985]",2,curieux,word
21,"[640, 2966, 670, 2985]",2,sur,word
22,"[675, 2966, 692, 2985]",2,le,word
23,"[697, 2966, 732, 2985]",2,pass,word
24,"[732, 2966, 741, 2985]",2,é,word
25,"[749, 2966, 771, 2985]",2,de,word
26,"[775, 2966, 796, 2985]",2,M,word
27,"[795, 2966, 801, 2985]",2,.,word
28,"[432, 2987, 473, 3006]",2,Jules,word
29,"[482, 2987, 538, 3006]",2,Guérin,word
30,"[545, 2987, 552, 3006]",2,:,word
31,"[451, 3013, 468, 3032]",2,M,word
32,"[467, 3013, 472, 3032]",2,.,word
33,"[477, 3013, 516, 3032]",2,Jules,word
34,"[523, 3013, 578, 3032]",2,Guérin,word
35,"[577, 3013, 582, 3032]",2,",",word
36,"[590, 3013, 611, 3032]",2,dit,word
37,"[611, 3013, 617, 3032]",2,-,word
38,"[617, 3013, 645, 3032]",2,elle,word
39,"[645, 3013, 650, 3032]",2,",",word
40,"[658, 3013, 674, 3032]",2,le,word
41,"[678, 3013, 685, 3032]",2,«,word
42,"[691, 3013, 732, 3032]",2,héros,word
43,"[743, 3013, 766, 3032]",2,du,word
44,"[775, 3013, 802, 3032]",2,fort,word
45,"[432, 3031, 491, 3050]",2,Chabrol,word
46,"[497, 3031, 507, 3050]",2,»,word
47,"[507, 3031, 512, 3050]",2,",",word
48,"[520, 3031, 530, 3050]",2,n,word
49,"[530, 3031, 533, 3050]",2,',word
50,"[533, 3031, 556, 3050]",2,est,word
51,"[563, 3031, 603, 3050]",2,autre,word
52,"[614, 3031, 647, 3050]",2,que,word
53,"[655, 3031, 671, 3050]",2,le,word
54,"[681, 3031, 752, 3050]",2,chevalier,word
55,"[766, 3031, 776, 3050]",2,d,word
56,"[776, 3031, 780, 3050]",2,',word
57,"[780, 3031, 795, 3050]",2,in,word
58,"[795, 3031, 801, 3050]",2,-,word
59,"[432, 3050, 486, 3069]",2,dustrie,word
60,"[493, 3050, 519, 3069]",2,qui,word
61,"[519, 3050, 524, 3069]",2,",",word
62,"[531, 3050, 543, 3069]",2,il,word
63,"[549, 3050, 561, 3069]",2,y,word
64,"[565, 3050, 576, 3069]",2,a,word
65,"[580, 3050, 648, 3069]",2,quelques,word
66,"[655, 3050, 709, 3069]",2,années,word
67,"[709, 3050, 714, 3069]",2,",",word
68,"[720, 3050, 758, 3069]",2,avait,word
69,"[772, 3050, 801, 3069]",2,pris,word
70,"[432, 3069, 468, 3088]",2,pour,word
71,"[475, 3069, 525, 3088]",2,champ,word
72,"[532, 3069, 542, 3088]",2,d,word
73,"[541, 3069, 545, 3088]",2,',word
74,"[545, 3069, 624, 3088]",2,opérations,word
75,"[633, 3069, 648, 3088]",2,la,word
76,"[652, 3069, 706, 3088]",2,Galicie,word
77,"[706, 3069, 711, 3088]",2,.,word
78,"[721, 3069, 735, 3088]",2,Il,word
79,"[740, 3069, 749, 3088]",2,s,word
80,"[748, 3069, 753, 3088]",2,',word
81,"[752, 3069, 764, 3088]",2,y,word
82,"[768, 3069, 796, 3088]",2,étai,word
83,"[796, 3069, 801, 3088]",2,t,word
84,"[432, 3088, 470, 3107]",2,donn,word
85,"[470, 3088, 479, 3107]",2,é,word
86,"[485, 3088, 540, 3107]",2,comme,word
87,"[545, 3088, 623, 3107]",2,exploiteur,word
88,"[631, 3088, 649, 3107]",2,de,word
89,"[659, 3088, 704, 3107]",2,mines,word
