,coords,page_no,token,type
0,"[131, 2580, 217, 2623]",1,LES,word
1,"[234, 2580, 403, 2623]",1,JUSTES,word
2,"[90, 2506, 220, 2525]",1,FEUILLETON,word
3,"[232, 2506, 262, 2525]",1,DE,word
4,"[267, 2506, 296, 2525]",1,LA,word
5,"[309, 2506, 392, 2525]",1,GAZETTE,word
6,"[294, 2532, 321, 2551]",1,DE,word
7,"[338, 2532, 436, 2551]",1,LAUSANNE,word
8,"[253, 2632, 280, 2646]",1,PAB,word
9,"[429, 2628, 449, 2647]",1,13,word
10,"[215, 2662, 318, 2681]",1,CHAMPOL,word
11,"[101, 2714, 121, 2733]",1,—,word
12,"[127, 2714, 164, 2733]",1,Pour,word
13,"[171, 2714, 199, 2733]",1,que,word
14,"[205, 2714, 241, 2733]",1,vous,word
15,"[248, 2714, 331, 2733]",1,connaissiez,word
16,"[337, 2714, 369, 2733]",1,bien,word
17,"[375, 2714, 398, 2733]",1,ma,word
18,"[402, 2714, 441, 2733]",1,tante,word
19,"[441, 2714, 446, 2733]",1,",",word
20,"[82, 2733, 126, 2752]",1,reprit,word
21,"[126, 2733, 133, 2752]",1,-,word
22,"[133, 2733, 144, 2752]",1,il,word
23,"[144, 2733, 149, 2752]",1,",",word
24,"[157, 2733, 179, 2752]",1,un,word
25,"[184, 2733, 208, 2752]",1,fait,word
26,"[217, 2733, 249, 2752]",1,peut,word
27,"[255, 2733, 291, 2752]",1,vous,word
28,"[300, 2733, 345, 2752]",1,suffire,word
29,"[359, 2733, 365, 2752]",1,:,word
30,"[375, 2733, 401, 2752]",1,ma,word
31,"[408, 2733, 447, 2752]",1,seule,word
32,"[82, 2752, 149, 2771]",1,présence,word
33,"[152, 2752, 175, 2771]",1,ici,word
34,"[175, 2752, 181, 2771]",1,.,word
35,"[100, 2771, 120, 2790]",1,—,word
36,"[127, 2771, 150, 2790]",1,Le,word
37,"[153, 2771, 178, 2790]",1,fait,word
38,"[186, 2771, 197, 2790]",1,n,word
39,"[197, 2771, 201, 2790]",1,',word
40,"[200, 2771, 210, 2790]",1,a,word
41,"[215, 2771, 244, 2790]",1,rien,word
42,"[252, 2771, 269, 2790]",1,de,word
43,"[275, 2771, 339, 2790]",1,frappant,word
44,"[339, 2771, 344, 2790]",1,.,word
45,"[344, 2771, 349, 2790]",1,.,word
46,"[348, 2771, 353, 2790]",1,.,word
47,"[366, 2771, 405, 2790]",1,Vous,word
48,"[417, 2771, 440, 2790]",1,ête,word
49,"[439, 2771, 447, 2790]",1,s,word
50,"[81, 2790, 100, 2809]",1,ici,word
51,"[107, 2790, 128, 2809]",1,en,word
52,"[132, 2790, 176, 2809]",1,qualit,word
53,"[176, 2790, 185, 2809]",1,é,word
54,"[192, 2790, 209, 2809]",1,de,word
55,"[216, 2790, 260, 2809]",1,neveu,word
56,"[270, 2790, 286, 2809]",1,et,word
57,"[286, 2790, 292, 2809]",1,",",word
58,"[300, 2790, 310, 2809]",1,à,word
59,"[319, 2790, 337, 2809]",1,ce,word
60,"[345, 2790, 364, 2809]",1,qu,word
61,"[364, 2790, 368, 2809]",1,',word
62,"[368, 2790, 378, 2809]",1,il,word
63,"[392, 2790, 441, 2809]",1,appert,word
64,"[441, 2790, 446, 2809]",1,",",word
65,"[81, 2808, 91, 2827]",1,d,word
66,"[91, 2808, 95, 2827]",1,',word
67,"[95, 2808, 156, 2827]",1,héritier,word
68,"[156, 2808, 161, 2827]",1,.,word
69,"[161, 2808, 166, 2827]",1,.,word
70,"[167, 2808, 172, 2827]",1,.,word
71,"[87, 2828, 95, 2847]",1,-,word
72,"[100, 2828, 123, 2847]",1,—,word
73,"[129, 2828, 187, 2847]",1,Ajoutez,word
74,"[196, 2828, 216, 2847]",1,de,word
75,"[225, 2828, 314, 2847]",1,compétiteur,word
