,coords,page_no,token,type
0,"[174, 137, 280, 161]",3,NOUVELLES,word
1,"[293, 137, 335, 161]",3,DES,word
2,"[341, 137, 422, 161]",3,GANTONS,word
3,"[422, 137, 427, 161]",3,!,word
4,"[138, 190, 204, 209]",3,ZURICH,word
5,"[203, 190, 208, 209]",3,.,word
6,"[214, 190, 233, 209]",3,—,word
7,"[239, 190, 253, 209]",3,A,word
8,"[261, 190, 348, 209]",3,Turbenthal,word
9,"[348, 190, 353, 209]",3,",",word
10,"[365, 190, 383, 209]",3,M,word
11,"[382, 190, 387, 209]",3,.,word
12,"[396, 190, 424, 209]",3,von,word
13,"[434, 190, 479, 209]",3,Tobel,word
14,"[478, 190, 483, 209]",3,",",word
15,"[120, 210, 188, 229]",3,tenancier,word
16,"[201, 210, 218, 229]",3,de,word
17,"[231, 210, 237, 229]",3,l,word
18,"[236, 210, 240, 229]",3,',word
19,"[239, 210, 277, 229]",3,hôtel,word
20,"[290, 210, 310, 229]",3,du,word
21,"[323, 210, 371, 229]",3,Cygne,word
22,"[384, 210, 397, 229]",3,et,word
23,"[410, 210, 484, 229]",3,conseiller,word
24,"[119, 229, 198, 248]",3,communal,word
25,"[197, 229, 202, 248]",3,",",word
26,"[209, 229, 218, 248]",3,a,word
27,"[223, 229, 236, 248]",3,ét,word
28,"[236, 229, 245, 248]",3,é,word
29,"[251, 229, 292, 248]",3,trouv,word
30,"[292, 229, 301, 248]",3,é,word
31,"[308, 229, 347, 248]",3,lundi,word
32,"[355, 229, 398, 248]",3,matin,word
33,"[405, 229, 442, 248]",3,mort,word
34,"[448, 229, 484, 248]",3,dans,word
35,"[120, 248, 134, 267]",3,sa,word
36,"[140, 248, 204, 267]",3,chambre,word
37,"[210, 248, 219, 267]",3,à,word
38,"[224, 248, 284, 267]",3,coucher,word
39,"[284, 248, 289, 267]",3,",",word
40,"[297, 248, 333, 267]",3,ainsi,word
41,"[341, 248, 368, 267]",3,que,word
42,"[380, 248, 395, 267]",3,sa,word
43,"[407, 248, 457, 267]",3,femme,word
44,"[470, 248, 483, 267]",3,et,word
45,"[119, 267, 138, 286]",3,un,word
46,"[144, 267, 191, 286]",3,enfant,word
47,"[190, 267, 195, 286]",3,.,word
48,"[209, 267, 231, 286]",3,On,word
49,"[241, 267, 277, 286]",3,croit,word
50,"[289, 267, 309, 286]",3,qu,word
51,"[308, 267, 312, 286]",3,',word
52,"[312, 267, 323, 286]",3,il,word
53,"[330, 267, 340, 286]",3,y,word
54,"[347, 267, 356, 286]",3,a,word
55,"[361, 267, 380, 286]",3,eu,word
56,"[386, 267, 478, 286]",3,empoisonne,word
57,"[478, 267, 484, 286]",3,-,word
58,"[119, 286, 156, 305]",3,ment,word
59,"[161, 286, 185, 305]",3,par,word
60,"[192, 286, 213, 305]",3,les,word
61,"[219, 286, 244, 305]",3,gaz,word
62,"[250, 286, 260, 305]",3,d,word
63,"[259, 286, 263, 305]",3,',word
64,"[263, 286, 309, 305]",3,oxyde,word
65,"[316, 286, 334, 305]",3,de,word
66,"[340, 286, 401, 305]",3,carbone,word
67,"[401, 286, 406, 305]",3,.,word
68,"[161, 311, 237, 330]",3,Dimanche,word
69,"[248, 311, 256, 330]",3,a,word
70,"[267, 311, 285, 330]",3,eu,word
71,"[295, 311, 324, 330]",3,lieu,word
72,"[335, 311, 354, 330]",3,un,word
73,"[367, 311, 413, 330]",3,match,word
74,"[424, 311, 442, 330]",3,de,word
75,"[449, 311, 478, 330]",3,foot,word
76,"[477, 311, 483, 330]",3,-,word
77,"[118, 330, 145, 349]",3,ball,word
78,"[152, 330, 186, 349]",3,pour,word
79,"[197, 330, 211, 349]",3,le,word
80,"[220, 330, 319, 349]",3,championnat,word
81,"[331, 330, 377, 349]",3,suisse,word
82,"[384, 330, 423, 349]",3,entre,word
83,"[430, 330, 444, 349]",3,le,word
84,"[450, 330, 483, 349]",3,club,word
85,"[118, 349, 143, 368]",3,des,word
86,"[146, 349, 249, 368]",3,Grasshoppers,word
87,"[249, 349, 254, 368]",3,",",word
88,"[259, 349, 269, 368]",3,2,word
89,"[282, 349, 324, 368]",3,équip,word
90,"[323, 349, 332, 368]",3,e,word
91,"[338, 349, 352, 368]",3,et,word
92,"[357, 349, 370, 368]",3,le,word
93,"[374, 349, 409, 368]",3,Foot,word
94,"[409, 349, 416, 368]",3,-,word
95,"[415, 349, 477, 368]",3,ballclub,word
96,"[477, 349, 482, 368]",3,",",word
97,"[118, 368, 125, 387]",3,2,word
98,"[139, 368, 189, 387]",3,équipe,word
99,"[189, 368, 194, 387]",3,.,word
100,"[200, 368, 212, 387]",3,L,word
101,"[212, 368, 215, 387]",3,',word
102,"[215, 368, 257, 387]",3,équip,word
103,"[257, 368, 266, 387]",3,e,word
104,"[278, 368, 303, 387]",3,des,word
105,"[313, 368, 417, 387]",3,Grasshoppers,word
106,"[429, 368, 435, 387]",3,l,word
107,"[434, 368, 438, 387]",3,',word
108,"[438, 368, 446, 387]",3,a,word
109,"[453, 368, 477, 387]",3,em,word
110,"[476, 368, 483, 387]",3,-,word
111,"[118, 388, 148, 407]",3,port,word
112,"[147, 388, 156, 407]",3,é,word
113,"[162, 388, 186, 407]",3,par,word
114,"[193, 388, 203, 407]",3,5,word
115,"[209, 388, 247, 407]",3,goals,word
116,"[253, 388, 302, 407]",3,contre,word
117,"[307, 388, 317, 407]",3,3,word
118,"[318, 388, 323, 407]",3,.,word
119,"[134, 412, 222, 431]",3,SCHWYTZ,word
120,"[221, 412, 226, 431]",3,.,word
121,"[231, 412, 251, 431]",3,—,word
122,"[260, 412, 280, 431]",3,La,word
