,coords,page_no,token,type
0,"[119, 1987, 266, 2022]",3,CANTON,word
1,"[284, 1987, 335, 2022]",3,DE,word
2,"[354, 1987, 459, 2022]",3,VAUD,word
3,"[141, 2042, 221, 2061]",3,Accident,word
4,"[229, 2042, 261, 2061]",3,aux,word
5,"[271, 2042, 345, 2061]",3,Rochers,word
6,"[356, 2042, 376, 2061]",3,de,word
7,"[386, 2042, 430, 2061]",3,Xaye,word
8,"[430, 2042, 435, 2061]",3,.,word
9,"[125, 2067, 147, 2086]",3,On,word
10,"[154, 2067, 190, 2086]",3,nons,word
11,"[196, 2067, 246, 2086]",3,mande,word
12,"[252, 2067, 270, 2086]",3,de,word
13,"[276, 2067, 334, 2086]",3,Clarens,word
14,"[341, 2067, 346, 2086]",3,:,word
15,"[124, 2086, 147, 2105]",3,Un,word
16,"[151, 2086, 213, 2105]",3,accident,word
17,"[217, 2086, 239, 2105]",3,est,word
18,"[246, 2086, 284, 2105]",3,arriv,word
19,"[284, 2086, 293, 2105]",3,é,word
20,"[300, 2086, 373, 2105]",3,dimanche,word
21,"[378, 2086, 406, 2105]",3,aux,word
22,"[411, 2086, 473, 2105]",3,Rochers,word
23,"[106, 2105, 124, 2124]",3,de,word
24,"[128, 2105, 168, 2124]",3,Naye,word
25,"[168, 2105, 173, 2124]",3,.,word
26,"[124, 2124, 162, 2143]",3,Dans,word
27,"[168, 2124, 182, 2143]",3,la,word
28,"[188, 2124, 249, 2143]",3,matinée,word
29,"[249, 2124, 254, 2143]",3,",",word
30,"[265, 2124, 302, 2143]",3,deux,word
31,"[308, 2124, 375, 2143]",3,touristes,word
32,"[375, 2124, 380, 2143]",3,",",word
33,"[393, 2124, 447, 2143]",3,arrivés,word
34,"[454, 2124, 472, 2143]",3,au,word
35,"[107, 2142, 131, 2161]",3,bas,word
36,"[143, 2142, 162, 2161]",3,du,word
37,"[175, 2142, 226, 2161]",3,sentier,word
38,"[240, 2142, 265, 2161]",3,des,word
39,"[276, 2142, 356, 2161]",3,Recourbes,word
40,"[356, 2142, 361, 2161]",3,",",word
41,"[374, 2142, 445, 2161]",3,gravirent,word
42,"[458, 2142, 471, 2161]",3,la,word
43,"[106, 2161, 147, 2180]",3,pente,word
44,"[153, 2161, 171, 2180]",3,en,word
45,"[177, 2161, 193, 2180]",3,se,word
46,"[198, 2161, 267, 2180]",3,dirigeant,word
47,"[274, 2161, 293, 2180]",3,du,word
48,"[299, 2161, 322, 2180]",3,côt,word
49,"[321, 2161, 330, 2180]",3,é,word
50,"[339, 2161, 359, 2180]",3,du,word
51,"[370, 2161, 451, 2180]",3,Merdasson,word
52,"[458, 2161, 472, 2180]",3,et,word
53,"[107, 2180, 125, 2199]",3,du,word
54,"[132, 2180, 180, 2199]",3,tunnel,word
55,"[191, 2180, 211, 2199]",3,du,word
56,"[222, 2180, 277, 2199]",3,chemin,word
57,"[290, 2180, 308, 2199]",3,de,word
58,"[321, 2180, 342, 2199]",3,fer,word
59,"[341, 2180, 346, 2199]",3,.,word
60,"[360, 2180, 381, 2199]",3,Ce,word
61,"[391, 2180, 443, 2199]",3,sentier,word
62,"[451, 2180, 472, 2199]",3,est,word
63,"[108, 2199, 166, 2218]",3,souvent,word
64,"[173, 2199, 228, 2218]",3,pratiqu,word
65,"[228, 2199, 236, 2218]",3,é,word
66,"[243, 2199, 261, 2218]",3,en,word
67,"[268, 2199, 309, 2218]",3,hiver,word
68,"[309, 2199, 314, 2218]",3,.,word
69,"[126, 2219, 138, 2238]",3,L,word
70,"[138, 2219, 142, 2238]",3,',word
71,"[142, 2219, 161, 2238]",3,un,word
72,"[167, 2219, 192, 2238]",3,des,word
73,"[199, 2219, 235, 2238]",3,deux,word
74,"[241, 2219, 360, 2238]",3,ascensionnistes,word
75,"[360, 2219, 365, 2238]",3,",",word
76,"[372, 2219, 391, 2238]",3,nn,word
77,"[397, 2219, 439, 2238]",3,jeune,word
78,"[451, 2219, 466, 2238]",3,in,word
79,"[466, 2219, 473, 2238]",3,-,word
80,"[106, 2238, 163, 2257]",3,génieur,word
81,"[169, 2238, 188, 2257]",3,du,word
82,"[199, 2238, 231, 2257]",3,Jura,word
83,"[231, 2238, 237, 2257]",3,-,word
84,"[237, 2238, 303, 2257]",3,Simplon,word
85,"[303, 2238, 308, 2257]",3,",",word
86,"[321, 2238, 331, 2257]",3,d,word
87,"[330, 2238, 334, 2257]",3,',word
88,"[334, 2238, 388, 2257]",3,origine,word
89,"[402, 2238, 466, 2257]",3,zurichoi,word
90,"[466, 2238, 473, 2257]",3,-,word
91,"[106, 2257, 119, 2276]",3,se,word
92,"[119, 2257, 123, 2276]",3,",",word
93,"[140, 2257, 185, 2276]",3,perdit,word
94,"[192, 2257, 223, 2276]",3,pied,word
95,"[233, 2257, 247, 2276]",3,et,word
96,"[253, 2257, 291, 2276]",3,ioula,word
97,"[299, 2257, 317, 2276]",3,en,word
98,"[323, 2257, 402, 2276]",3,entraînant,word
99,"[410, 2257, 444, 2276]",3,avec,word
100,"[452, 2257, 472, 2276]",3,lui,word
101,"[107, 2275, 135, 2294]",3,une,word
102,"[141, 2275, 216, 2294]",3,avalanche,word
103,"[222, 2275, 240, 2294]",3,de,word
104,"[249, 2275, 290, 2294]",3,neige,word
105,"[290, 2275, 295, 2294]",3,.,word
106,"[125, 2296, 153, 2315]",3,Son,word
107,"[162, 2296, 247, 2315]",3,compagnon,word
108,"[254, 2296, 280, 2315]",3,alla,word
109,"[292, 2296, 358, 2315]",3,chercher,word
110,"[369, 2296, 388, 2315]",3,du,word
111,"[401, 2296, 458, 2315]",3,secours,word
112,"[463, 2296, 471, 2315]",3,à,word
113,"[108, 2315, 148, 2334]",3,Caux,word
114,"[148, 2315, 153, 2334]",3,.,word
115,"[125, 2334, 152, 2353]",3,Les,word
116,"[158, 2334, 239, 2353]",3,recherches,word
117,"[247, 2334, 263, 2353]",3,se,word
118,"[269, 2334, 373, 2353]",3,poursuivirent,word
119,"[380, 2334, 423, 2353]",3,jusqu,word
120,"[423, 2334, 427, 2353]",3,',word
121,"[427, 2334, 435, 2353]",3,à,word
122,"[445, 2334, 473, 2353]",3,une,word
123,"[106, 2353, 149, 2372]",3,heure,word
124,"[155, 2353, 209, 2372]",3,tardive,word
125,"[216, 2353, 289, 2372]",3,dimanche,word
126,"[296, 2353, 325, 2372]",3,soir,word
127,"[325, 2353, 330, 2372]",3,.,word
128,"[337, 2353, 374, 2372]",3,Mais,word
129,"[380, 2353, 397, 2372]",3,ce,word
130,"[402, 2353, 412, 2372]",3,n,word
131,"[412, 2353, 415, 2372]",3,',word
132,"[415, 2353, 437, 2372]",3,est,word
133,"[445, 2353, 473, 2372]",3,que,word
134,"[106, 2372, 136, 2391]",3,hier,word
135,"[142, 2372, 186, 2391]",3,matin,word
136,"[193, 2372, 221, 2391]",3,que,word
137,"[227, 2372, 240, 2391]",3,le,word
138,"[246, 2372, 305, 2391]",3,cadavre,word
139,"[316, 2372, 334, 2391]",3,de,word
140,"[345, 2372, 359, 2391]",3,la,word
141,"[374, 2372, 472, 2391]",3,malheureuse,word
142,"[106, 2391, 162, 2410]",3,victime,word
143,"[168, 2391, 177, 2410]",3,a,word
144,"[183, 2391, 197, 2410]",3,ét,word
145,"[197, 2391, 205, 2410]",3,é,word
146,"[212, 2391, 278, 2410]",3,retrouvé,word
147,"[278, 2391, 283, 2410]",3,",",word
148,"[290, 2391, 299, 2410]",3,à,word
149,"[310, 2391, 341, 2410]",3,plus,word
150,"[353, 2391, 371, 2410]",3,de,word
151,"[384, 2391, 419, 2410]",3,trois,word
152,"[433, 2391, 473, 2410]",3,cents,word
153,"[102, 2409, 107, 2428]",3,i,word
154,"[111, 2409, 161, 2428]",3,mètres,word
155,"[164, 2409, 183, 2428]",3,au,word
156,"[182, 2409, 189, 2428]",3,-,word
157,"[189, 2409, 248, 2428]",3,dessous,word
158,"[251, 2409, 270, 2428]",3,du,word
159,"[276, 2409, 315, 2428]",3,point,word
160,"[320, 2409, 330, 2428]",3,o,word
161,"[329, 2409, 338, 2428]",3,ù,word
162,"[344, 2409, 357, 2428]",3,la,word
163,"[361, 2409, 429, 2428]",3,première,word
164,"[434, 2409, 477, 2428]",3,chute,word
165,"[108, 2428, 144, 2447]",3,avait,word
166,"[151, 2428, 169, 2447]",3,eu,word
167,"[175, 2428, 204, 2447]",3,lieu,word
168,"[204, 2428, 209, 2447]",3,.,word
169,"[190, 2485, 238, 2504]",3,Bière,word
170,"[238, 2485, 246, 2504]",3,-,word
171,"[246, 2485, 309, 2504]",3,Apples,word
172,"[309, 2485, 316, 2504]",3,-,word
173,"[316, 2485, 382, 2504]",3,Storges,word
174,"[383, 2485, 388, 2504]",3,.,word
175,"[299, 2508, 356, 2527]",3,Morges,word
176,"[355, 2508, 360, 2527]",3,",",word
177,"[366, 2508, 376, 2527]",3,1,word
178,"[393, 2508, 449, 2527]",3,janvier,word
179,"[450, 2508, 455, 2527]",3,.,word
180,"[124, 2527, 170, 2546]",3,Malgr,word
181,"[170, 2527, 179, 2546]",3,é,word
182,"[184, 2527, 217, 2546]",3,tous,word
183,"[223, 2527, 244, 2546]",3,les,word
184,"[250, 2527, 295, 2546]",3,efforts,word
185,"[304, 2527, 317, 2546]",3,et,word
186,"[324, 2527, 356, 2546]",3,bien,word
187,"[366, 2527, 394, 2546]",3,que,word
188,"[400, 2527, 414, 2546]",3,la,word
189,"[421, 2527, 474, 2546]",3,somme,word
190,"[106, 2546, 112, 2565]",3,-,word
191,"[111, 2546, 156, 2565]",3,exigée,word
192,"[161, 2546, 215, 2565]",3,comme,word
193,"[221, 2546, 283, 2565]",3,garantie,word
194,"[296, 2546, 320, 2565]",3,par,word
195,"[334, 2546, 347, 2565]",3,la,word
196,"[360, 2546, 442, 2565]",3,compagnie,word
197,"[454, 2546, 473, 2565]",3,du,word
198,"[108, 2564, 140, 2583]",3,Jura,word
199,"[140, 2564, 146, 2583]",3,-,word
200,"[146, 2564, 211, 2583]",3,Simplon,word
201,"[218, 2564, 238, 2583]",3,ait,word
202,"[244, 2564, 258, 2583]",3,ét,word
203,"[258, 2564, 267, 2583]",3,é,word
204,"[279, 2564, 328, 2583]",3,réunie,word
205,"[328, 2564, 333, 2583]",3,",",word
206,"[342, 2564, 349, 2583]",3,(,word
207,"[348, 2564, 394, 2583]",3,toutes,word
208,"[406, 2564, 427, 2583]",3,les,word
209,"[437, 2564, 469, 2583]",3,com,word
210,"[468, 2564, 475, 2583]",3,-,word
211,"[108, 2583, 158, 2602]",3,munes,word
212,"[164, 2583, 188, 2602]",3,ont,word
213,"[193, 2583, 221, 2602]",3,fini,word
214,"[226, 2583, 251, 2602]",3,par,word
215,"[262, 2583, 300, 2602]",3,voter,word
216,"[312, 2583, 332, 2602]",3,les,word
217,"[345, 2583, 437, 2602]",3,subventions,word
218,"[449, 2583, 473, 2602]",3,qui,word
219,"[109, 2602, 139, 2621]",3,leur,word
220,"[149, 2602, 195, 2621]",3,étaien,word
221,"[194, 2602, 200, 2621]",3,t,word
222,"[212, 2602, 296, 2621]",3,demandées,word
223,"[296, 2602, 302, 2621]",3,),word
224,"[302, 2602, 307, 2621]",3,",",word
225,"[320, 2602, 326, 2621]",3,l,word
226,"[325, 2602, 329, 2621]",3,',word
227,"[328, 2602, 419, 2621]",3,exploitation,word
228,"[433, 2602, 442, 2621]",3,a,word
229,"[452, 2602, 466, 2621]",3,ét,word
230,"[466, 2602, 475, 2621]",3,é,word
231,"[109, 2621, 187, 2640]",3,suspendue,word
232,"[204, 2621, 276, 2640]",3,dimanche,word
233,"[290, 2621, 319, 2640]",3,soir,word
234,"[319, 2621, 324, 2640]",3,.,word
235,"[336, 2621, 386, 2640]",3,Aucun,word
236,"[403, 2621, 439, 2640]",3,train,word
237,"[451, 2621, 461, 2640]",3,n,word
238,"[461, 2621, 465, 2640]",3,',word
239,"[465, 2621, 473, 2640]",3,a,word
240,"[108, 2639, 152, 2658]",3,circul,word
241,"[151, 2639, 160, 2658]",3,é,word
242,"[166, 2639, 225, 2658]",3,aujourd,word
243,"[224, 2639, 228, 2658]",3,',word
244,"[228, 2639, 252, 2658]",3,hui,word
245,"[261, 2639, 300, 2658]",3,entre,word
246,"[306, 2639, 346, 2658]",3,Bière,word
247,"[358, 2639, 372, 2658]",3,et,word
248,"[381, 2639, 438, 2658]",3,Morges,word
249,"[437, 2639, 442, 2658]",3,",",word
250,"[449, 2639, 474, 2658]",3,pas,word
251,"[109, 2658, 141, 2677]",3,plus,word
252,"[146, 2658, 166, 2677]",3,qu,word
253,"[166, 2658, 169, 2677]",3,',word
254,"[169, 2658, 208, 2677]",3,entre,word
255,"[215, 2658, 267, 2677]",3,Apples,word
256,"[273, 2658, 287, 2677]",3,et,word
257,"[293, 2658, 305, 2677]",3,L,word
258,"[305, 2658, 308, 2677]",3,',word
259,"[308, 2658, 337, 2677]",3,Isle,word
260,"[337, 2658, 342, 2677]",3,.,word
261,"[348, 2658, 384, 2677]",3,Tout,word
262,"[391, 2658, 405, 2677]",3,le,word
263,"[411, 2658, 474, 2677]",3,matériel,word
264,"[109, 2677, 163, 2696]",3,roulant,word
265,"[171, 2677, 180, 2696]",3,a,word
266,"[185, 2677, 199, 2696]",3,ét,word
267,"[199, 2677, 207, 2696]",3,é,word
268,"[213, 2677, 267, 2696]",3,remont,word
269,"[267, 2677, 275, 2696]",3,é,word
270,"[281, 2677, 290, 2696]",3,à,word
271,"[297, 2677, 337, 2696]",3,Bière,word
272,"[343, 2677, 357, 2696]",3,et,word
273,"[366, 2677, 375, 2696]",3,à,word
274,"[387, 2677, 432, 2696]",3,LTsle,word
275,"[432, 2677, 437, 2696]",3,.,word
276,"[447, 2677, 474, 2696]",3,Les,word
277,"[109, 2695, 195, 2714]",3,contrôleurs,word
278,"[202, 2695, 233, 2714]",3,sont,word
279,"[240, 2695, 316, 2714]",3,descendus,word
280,"[323, 2695, 340, 2714]",3,ce,word
281,"[350, 2695, 394, 2714]",3,matin,word
282,"[404, 2695, 412, 2714]",3,à,word
283,"[424, 2695, 456, 2714]",3,pied,word
284,"[465, 2695, 474, 2714]",3,à,word
285,"[109, 2714, 165, 2733]",3,Morges,word
286,"[165, 2714, 169, 2733]",3,",",word
287,"[175, 2714, 185, 2733]",3,o,word
288,"[183, 2714, 193, 2733]",3,ù,word
289,"[199, 2714, 210, 2733]",3,il,word
290,"[223, 2714, 241, 2733]",3,ne,word
291,"[251, 2714, 288, 2733]",3,reste,word
292,"[295, 2714, 302, 2733]",3,-,word
293,"[300, 2714, 319, 2733]",3,du,word
294,"[331, 2714, 344, 2733]",3,B,word
295,"[344, 2714, 349, 2733]",3,.,word
296,"[348, 2714, 355, 2733]",3,-,word
297,"[355, 2714, 369, 2733]",3,A,word
298,"[368, 2714, 373, 2733]",3,.,word
299,"[373, 2714, 379, 2733]",3,-,word
300,"[379, 2714, 397, 2733]",3,M,word
301,"[396, 2714, 401, 2733]",3,.,word
302,"[415, 2714, 443, 2733]",3,que,word
303,"[454, 2714, 475, 2733]",3,les,word
304,"[110, 2733, 144, 2752]",3,rails,word
305,"[144, 2733, 149, 2752]",3,.,word
306,"[292, 2764, 349, 2783]",3,Morges,word
307,"[348, 2764, 353, 2783]",3,",",word
308,"[360, 2764, 374, 2783]",3,le,word
309,"[380, 2764, 390, 2783]",3,2,word
310,"[395, 2764, 451, 2783]",3,janvier,word
311,"[451, 2764, 456, 2783]",3,.,word
312,"[129, 2782, 151, 2801]",3,Un,word
313,"[156, 2782, 209, 2801]",3,comble,word
314,"[214, 2782, 219, 2801]",3,I,word
315,"[226, 2782, 246, 2801]",3,La,word
316,"[251, 2782, 318, 2801]",3,direction,word
317,"[325, 2782, 351, 2801]",3,des,word
318,"[358, 2782, 404, 2801]",3,postes,word
319,"[411, 2782, 450, 2801]",3,avise,word
320,"[462, 2782, 476, 2801]",3,le,word
321,"[111, 2801, 157, 2820]",3,public,word
322,"[162, 2801, 190, 2820]",3,que,word
323,"[190, 2801, 195, 2820]",3,",",word
324,"[201, 2801, 221, 2820]",3,vu,word
325,"[228, 2801, 241, 2820]",3,la,word
326,"[247, 2801, 330, 2820]",3,suspension,word
327,"[343, 2801, 361, 2820]",3,de,word
328,"[376, 2801, 381, 2820]",3,l,word
329,"[381, 2801, 384, 2820]",3,',word
330,"[384, 2801, 475, 2820]",3,exploitation,word
331,"[111, 2820, 130, 2839]",3,du,word
332,"[142, 2820, 155, 2839]",3,B,word
333,"[154, 2820, 159, 2839]",3,.,word
334,"[158, 2820, 165, 2839]",3,-,word
335,"[164, 2820, 179, 2839]",3,Â,word
336,"[178, 2820, 183, 2839]",3,.,word
337,"[182, 2820, 189, 2839]",3,-,word
338,"[188, 2820, 206, 2839]",3,M,word
339,"[205, 2820, 210, 2839]",3,.,word
340,"[209, 2820, 214, 2839]",3,",",word
341,"[228, 2820, 248, 2839]",3,les,word
342,"[256, 2820, 291, 2839]",3,colis,word
343,"[298, 2820, 356, 2839]",3,postaux,word
344,"[364, 2820, 399, 2839]",3,pour,word
345,"[407, 2820, 471, 2839]",3,Vufllens,word
346,"[471, 2820, 476, 2839]",3,",",word
347,"[111, 2838, 157, 2857]",3,Bussy,word
348,"[156, 2838, 161, 2857]",3,",",word
349,"[168, 2838, 224, 2857]",3,Denens,word
