,coords,page_no,token,type
0,"[520, 920, 537, 950]",2,A,word
1,"[549, 920, 569, 950]",2,la,word
2,"[581, 920, 642, 950]",2,Haute,word
3,"[656, 920, 707, 950]",2,Cour,word
4,"[707, 920, 713, 950]",2,.,word
5,"[629, 989, 672, 1008]",2,Paris,word
6,"[672, 989, 677, 1008]",2,",",word
7,"[687, 989, 697, 1008]",2,1,word
8,"[718, 989, 776, 1008]",2,janvier,word
9,"[776, 989, 781, 1008]",2,.,word
10,"[452, 1011, 473, 1030]",2,La,word
11,"[481, 1011, 530, 1030]",2,Haute,word
12,"[539, 1011, 579, 1030]",2,Cour,word
13,"[588, 1011, 598, 1030]",2,a,word
14,"[604, 1011, 635, 1030]",2,siég,word
15,"[635, 1011, 644, 1030]",2,é,word
16,"[654, 1011, 689, 1030]",2,sans,word
17,"[702, 1011, 797, 1030]",2,désemparer,word
18,"[798, 1011, 803, 1030]",2,",",word
19,"[431, 1033, 464, 1052]",2,hier,word
20,"[478, 1033, 558, 1052]",2,dimanche,word
21,"[572, 1033, 589, 1052]",2,et,word
22,"[600, 1033, 666, 1052]",2,aujourd,word
23,"[666, 1033, 670, 1052]",2,',word
24,"[670, 1033, 697, 1052]",2,hui,word
25,"[712, 1033, 777, 1052]",2,premier,word
26,"[782, 1033, 804, 1052]",2,de,word
27,"[431, 1055, 437, 1074]",2,l,word
28,"[437, 1055, 442, 1074]",2,',word
29,"[442, 1055, 461, 1074]",2,an,word
30,"[462, 1055, 467, 1074]",2,",",word
31,"[477, 1055, 513, 1074]",2,avec,word
32,"[521, 1055, 527, 1074]",2,l,word
33,"[527, 1055, 531, 1074]",2,',word
34,"[531, 1055, 581, 1074]",2,espoir,word
35,"[590, 1055, 601, 1074]",2,d,word
36,"[601, 1055, 605, 1074]",2,',word
37,"[605, 1055, 624, 1074]",2,en,word
38,"[633, 1055, 667, 1074]",2,finir,word
39,"[677, 1055, 715, 1074]",2,pour,word
40,"[725, 1055, 742, 1074]",2,le,word
41,"[748, 1055, 760, 1074]",2,4,word
42,"[771, 1055, 797, 1074]",2,jan,word
43,"[798, 1055, 804, 1074]",2,-,word
44,"[432, 1077, 463, 1096]",2,vier,word
45,"[463, 1077, 468, 1096]",2,.,word
46,"[453, 1098, 466, 1117]",2,L,word
47,"[466, 1098, 470, 1117]",2,',word
48,"[470, 1098, 543, 1117]",2,audience,word
49,"[554, 1098, 576, 1117]",2,de,word
50,"[580, 1098, 639, 1117]",2,samedi,word
51,"[640, 1098, 644, 1117]",2,",",word
52,"[654, 1098, 690, 1117]",2,dont,word
53,"[701, 1098, 740, 1117]",2,vous,word
54,"[753, 1098, 763, 1117]",2,n,word
55,"[763, 1098, 767, 1117]",2,',word
56,"[767, 1098, 803, 1117]",2,avez,word
57,"[432, 1119, 459, 1138]",2,pas,word
58,"[473, 1119, 527, 1138]",2,encore,word
59,"[540, 1119, 587, 1138]",2,rendu,word
60,"[597, 1119, 658, 1138]",2,compte,word
61,"[658, 1119, 663, 1138]",2,",",word
62,"[672, 1119, 682, 1138]",2,a,word
63,"[689, 1119, 735, 1138]",2,début,word
64,"[735, 1119, 744, 1138]",2,é,word
65,"[754, 1119, 785, 1138]",2,par,word
66,"[793, 1119, 810, 1138]",2,la,word
67,"[432, 1140, 489, 1159]",2,double,word
68,"[504, 1140, 593, 1159]",2,plaidoierie,word
69,"[607, 1140, 629, 1159]",2,de,word
70,"[638, 1140, 659, 1159]",2,M,word
71,"[658, 1140, 664, 1159]",2,.,word
72,"[671, 1140, 693, 1159]",2,de,word
73,"[697, 1140, 751, 1159]",2,Ramel,word
74,"[751, 1140, 756, 1159]",2,",",word
75,"[766, 1140, 804, 1159]",2,pour,word
76,"[432, 1161, 454, 1180]",2,lui,word
77,"[454, 1161, 461, 1180]",2,-,word
78,"[461, 1161, 511, 1180]",2,même,word
79,"[520, 1161, 537, 1180]",2,et,word
80,"[542, 1161, 564, 1180]",2,de,word
81,"[568, 1161, 596, 1180]",2,son,word
82,"[604, 1161, 656, 1180]",2,avocat,word
83,"[663, 1161, 681, 1180]",2,M,word
84,"[693, 1161, 742, 1180]",2,Devin,word
85,"[742, 1161, 747, 1180]",2,.,word
86,"[759, 1161, 787, 1180]",2,On,word
87,"[794, 1161, 805, 1180]",2,a,word
88,"[432, 1182, 490, 1201]",2,ensuite,word
89,"[502, 1182, 566, 1201]",2,entendu,word
90,"[576, 1182, 593, 1201]",2,M,word
91,"[605, 1182, 663, 1201]",2,Chopin,word
92,"[673, 1182, 684, 1201]",2,d,word
93,"[684, 1182, 687, 1201]",2,',word
94,"[687, 1182, 775, 1201]",2,Arnonville,word
95,"[782, 1182, 804, 1201]",2,en,word
96,"[433, 1204, 487, 1223]",2,faveur,word
97,"[497, 1204, 521, 1223]",2,du,word
98,"[527, 1204, 573, 1223]",2,baron,word
99,"[582, 1204, 604, 1223]",2,de,word
100,"[608, 1204, 653, 1223]",2,Vaux,word
101,"[653, 1204, 658, 1223]",2,.,word
102,"[454, 1225, 517, 1244]",2,Comme,word
103,"[524, 1225, 548, 1244]",2,on,word
104,"[552, 1225, 594, 1244]",2,allait,word
105,"[602, 1225, 653, 1244]",2,passer,word
106,"[662, 1225, 684, 1244]",2,au,word
107,"[696, 1225, 763, 1244]",2,boucher,word
108,"[771, 1225, 797, 1244]",2,Ba,word
109,"[797, 1225, 805, 1244]",2,-,word
110,"[432, 1246, 480, 1265]",2,rillier,word
111,"[481, 1246, 486, 1265]",2,",",word
112,"[494, 1246, 512, 1265]",2,M,word
113,"[511, 1246, 516, 1265]",2,.,word
114,"[524, 1246, 610, 1265]",2,Déroulède,word
115,"[611, 1246, 616, 1265]",2,",",word
116,"[624, 1246, 656, 1265]",2,qui,word
117,"[660, 1246, 699, 1265]",2,avait,word
118,"[707, 1246, 746, 1265]",2,refus,word
119,"[746, 1246, 755, 1265]",2,é,word
120,"[766, 1246, 776, 1265]",2,d,word
121,"[776, 1246, 781, 1265]",2,',word
122,"[781, 1246, 798, 1265]",2,as,word
123,"[798, 1246, 805, 1265]",2,-,word
124,"[433, 1267, 475, 1286]",2,sister,word
125,"[482, 1267, 511, 1286]",2,aux,word
126,"[518, 1267, 599, 1286]",2,audiences,word
127,"[605, 1267, 702, 1286]",2,précédentes,word
128,"[708, 1267, 725, 1286]",2,et,word
129,"[729, 1267, 768, 1286]",2,avait,word
130,"[777, 1267, 797, 1286]",2,so,word
131,"[798, 1267, 805, 1286]",2,-,word
132,"[433, 1288, 539, 1307]",2,lennellement,word
133,"[548, 1288, 606, 1307]",2,annonc,word
134,"[607, 1288, 616, 1307]",2,é,word
135,"[622, 1288, 643, 1307]",2,qu,word
136,"[643, 1288, 647, 1307]",2,',word
137,"[647, 1288, 659, 1307]",2,il,word
138,"[668, 1288, 744, 1307]",2,renonçait,word
139,"[753, 1288, 764, 1307]",2,à,word
140,"[771, 1288, 797, 1307]",2,par,word
141,"[798, 1288, 805, 1307]",2,-,word
142,"[433, 1309, 454, 1328]",2,ler,word
143,"[463, 1309, 480, 1328]",2,et,word
144,"[485, 1309, 534, 1328]",2,même,word
145,"[542, 1309, 553, 1328]",2,à,word
146,"[560, 1309, 579, 1328]",2,se,word
147,"[585, 1309, 621, 1328]",2,faire,word
148,"[635, 1309, 706, 1328]",2,défendre,word
149,"[706, 1309, 711, 1328]",2,",",word
150,"[725, 1309, 736, 1328]",2,a,word
151,"[748, 1309, 798, 1328]",2,subite,word
152,"[798, 1309, 805, 1328]",2,-,word
153,"[433, 1330, 474, 1349]",2,ment,word
154,"[480, 1330, 527, 1349]",2,chang,word
155,"[528, 1330, 536, 1349]",2,é,word
156,"[542, 1330, 552, 1349]",2,d,word
157,"[552, 1330, 556, 1349]",2,',word
158,"[556, 1330, 589, 1349]",2,avis,word
159,"[594, 1330, 608, 1349]",2,et,word
160,"[614, 1330, 679, 1349]",2,demand,word
161,"[679, 1330, 688, 1349]",2,é,word
162,"[693, 1330, 700, 1349]",2,à,word
163,"[709, 1330, 717, 1349]",2,s,word
164,"[717, 1330, 721, 1349]",2,',word
165,"[721, 1330, 799, 1349]",2,expliquer,word
166,"[799, 1330, 804, 1349]",2,.,word
167,"[433, 1351, 454, 1370]",2,Le,word
168,"[463, 1351, 539, 1370]",2,président,word
169,"[550, 1351, 622, 1370]",2,Fallières,word
170,"[636, 1351, 643, 1370]",2,l,word
171,"[643, 1351, 647, 1370]",2,',word
172,"[647, 1351, 659, 1370]",2,y,word
173,"[670, 1351, 680, 1370]",2,a,word
174,"[692, 1351, 758, 1370]",2,autorisé,word
175,"[758, 1351, 763, 1370]",2,.,word
176,"[772, 1351, 806, 1370]",2,Les,word
177,"[432, 1373, 535, 1392]",2,nationalistes,word
178,"[544, 1373, 554, 1392]",2,n,word
179,"[554, 1373, 559, 1392]",2,',word
180,"[559, 1373, 578, 1392]",2,en,word
181,"[587, 1373, 692, 1392]",2,continueront,word
182,"[704, 1373, 736, 1392]",2,pas,word
183,"[744, 1373, 793, 1392]",2,moins,word
184,"[800, 1373, 810, 1392]",2,à,word
185,"[433, 1394, 512, 1413]",2,prétendre,word
186,"[520, 1394, 550, 1413]",2,que,word
187,"[558, 1394, 575, 1413]",2,la,word
188,"[581, 1394, 630, 1413]",2,Haute,word
189,"[643, 1394, 683, 1413]",2,Cour,word
190,"[697, 1394, 707, 1413]",2,a,word
191,"[719, 1394, 749, 1413]",2,viol,word
192,"[749, 1394, 758, 1413]",2,é,word
