,coords,page_no,token,type
0,"[115, 1527, 208, 1557]",2,Etrennes,word
1,"[221, 1527, 322, 1557]",2,politiques,word
2,"[322, 1527, 328, 1557]",2,.,word
3,"[227, 1563, 276, 1582]",2,Berne,word
4,"[277, 1563, 281, 1582]",2,",",word
5,"[290, 1563, 300, 1582]",2,1,word
6,"[321, 1563, 379, 1582]",2,janvier,word
7,"[379, 1563, 384, 1582]",2,.,word
8,"[57, 1584, 70, 1603]",2,R,word
9,"[71, 1584, 76, 1603]",2,.,word
10,"[84, 1584, 107, 1603]",2,—,word
11,"[113, 1584, 140, 1603]",2,En,word
12,"[144, 1584, 212, 1603]",2,recevant,word
13,"[220, 1584, 241, 1603]",2,ce,word
14,"[245, 1584, 292, 1603]",2,matin,word
15,"[307, 1584, 324, 1603]",2,le,word
16,"[332, 1584, 376, 1603]",2,corps,word
17,"[381, 1584, 399, 1603]",2,di,word
18,"[400, 1584, 408, 1603]",2,-,word
19,"[36, 1605, 132, 1624]",2,plomatique,word
20,"[133, 1605, 138, 1624]",2,",",word
21,"[151, 1605, 172, 1624]",2,M,word
22,"[171, 1605, 177, 1624]",2,.,word
23,"[181, 1605, 240, 1624]",2,Hauser,word
24,"[240, 1605, 245, 1624]",2,",",word
25,"[257, 1605, 274, 1624]",2,le,word
26,"[280, 1605, 350, 1624]",2,nouveau,word
27,"[360, 1605, 401, 1624]",2,prési,word
28,"[402, 1605, 408, 1624]",2,-,word
29,"[36, 1626, 72, 1645]",2,dent,word
30,"[82, 1626, 104, 1645]",2,de,word
31,"[114, 1626, 131, 1645]",2,la,word
32,"[140, 1626, 256, 1645]",2,Confédération,word
33,"[256, 1626, 261, 1645]",2,",",word
34,"[277, 1626, 287, 1645]",2,a,word
35,"[300, 1626, 324, 1645]",2,pu,word
36,"[336, 1626, 372, 1645]",2,faire,word
37,"[383, 1626, 408, 1645]",2,un,word
38,"[36, 1648, 109, 1667]",2,parallèle,word
39,"[119, 1648, 190, 1667]",2,suggestif,word
40,"[204, 1648, 245, 1667]",2,entre,word
41,"[253, 1648, 273, 1667]",2,sa,word
42,"[277, 1648, 351, 1667]",2,première,word
43,"[361, 1648, 401, 1667]",2,prési,word
44,"[401, 1648, 408, 1667]",2,-,word
45,"[36, 1669, 85, 1688]",2,dence,word
46,"[85, 1669, 90, 1688]",2,",",word
47,"[105, 1669, 136, 1688]",2,qui,word
48,"[145, 1669, 213, 1688]",2,remonte,word
49,"[226, 1669, 236, 1688]",2,à,word
50,"[248, 1669, 298, 1688]",2,1892,word
51,"[299, 1669, 305, 1688]",2,",",word
52,"[310, 1669, 327, 1688]",2,et,word
53,"[337, 1669, 375, 1688]",2,celle,word
54,"[386, 1669, 408, 1688]",2,de,word
55,"[36, 1690, 75, 1709]",2,cette,word
56,"[83, 1690, 131, 1709]",2,année,word
57,"[132, 1690, 137, 1709]",2,.,word
58,"[57, 1711, 80, 1730]",2,En,word
59,"[88, 1711, 131, 1730]",2,1892,word
60,"[132, 1711, 137, 1730]",2,",",word
61,"[151, 1711, 164, 1730]",2,il,word
62,"[175, 1711, 239, 1730]",2,recevait,word
63,"[252, 1711, 269, 1730]",2,le,word
64,"[276, 1711, 311, 1730]",2,jour,word
65,"[321, 1711, 343, 1730]",2,de,word
66,"[347, 1711, 354, 1730]",2,l,word
67,"[354, 1711, 359, 1730]",2,',word
68,"[359, 1711, 382, 1730]",2,an,word
69,"[390, 1711, 416, 1730]",2,les,word
70,"[37, 1733, 133, 1752]",2,félicitations,word
71,"[144, 1733, 167, 1752]",2,de,word
72,"[172, 1733, 262, 1752]",2,diplomates,word
73,"[272, 1733, 303, 1752]",2,qui,word
74,"[311, 1733, 408, 1752]",2,professaient,word
75,"[37, 1754, 66, 1773]",2,très,word
76,"[74, 1754, 172, 1773]",2,sincèrement,word
77,"[182, 1754, 212, 1773]",2,que,word
78,"[218, 1754, 261, 1773]",2,notre,word
79,"[269, 1754, 306, 1773]",2,pays,word
80,"[312, 1754, 382, 1773]",2,jouissait,word
81,"[386, 1754, 409, 1773]",2,de,word
82,"[36, 1775, 51, 1794]",2,la,word
83,"[60, 1775, 95, 1794]",2,plus,word
84,"[105, 1775, 173, 1794]",2,enviable,word
85,"[188, 1775, 219, 1794]",2,des,word
86,"[227, 1775, 318, 1794]",2,prospérités,word
87,"[319, 1775, 324, 1794]",2,.,word
88,"[338, 1775, 361, 1794]",2,On,word
89,"[370, 1775, 409, 1794]",2,nous,word
90,"[36, 1796, 92, 1815]",2,enviait,word
91,"[105, 1796, 148, 1815]",2,notre,word
92,"[157, 1796, 242, 1815]",2,exemption,word
93,"[255, 1796, 266, 1815]",2,d,word
94,"[266, 1796, 270, 1815]",2,',word
95,"[270, 1796, 347, 1815]",2,embarras,word
96,"[362, 1796, 379, 1815]",2,et,word
97,"[387, 1796, 409, 1815]",2,de,word
98,"[37, 1817, 164, 1836]",2,préoccupations,word
