,coords,page_no,token,type
0,"[46, 3241, 67, 3260]",4,La,word
1,"[76, 3241, 137, 3260]",4,Gazette,word
2,"[148, 3241, 171, 3260]",4,de,word
3,"[180, 3241, 257, 3260]",4,Lausanne,word
4,"[276, 3241, 297, 3260]",4,se,word
5,"[307, 3241, 359, 3260]",4,trouve,word
6,"[370, 3241, 393, 3260]",4,en,word
7,"[24, 3262, 67, 3281]",4,vente,word
8,"[67, 3262, 72, 3281]",4,",",word
9,"[76, 3262, 112, 3281]",4,chez,word
10,"[45, 3282, 68, 3302]",4,Hf,word
11,"[66, 3282, 72, 3302]",4,.,word
12,"[84, 3282, 171, 3302]",4,Alfredo,word
13,"[181, 3282, 260, 3302]",4,Arnold,word
14,"[262, 3282, 268, 3302]",4,",",word
15,"[279, 3282, 365, 3302]",4,libraire,word
16,"[367, 3282, 372, 3302]",4,",",word
17,"[109, 3304, 130, 3324]",4,10,word
18,"[138, 3304, 210, 3324]",4,centimes,word
19,"[216, 3304, 231, 3324]",4,le,word
20,"[236, 3304, 302, 3324]",4,numéro,word
21,"[301, 3304, 307, 3324]",4,.,word
0,"[10, 3200, 414, 3328]",4,,region
