,coords,page_no,token,type
0,"[452, 2558, 525, 2579]",4,Bourse,word
1,"[533, 2558, 555, 2579]",4,de,word
2,"[565, 2558, 665, 2579]",4,Lausanne,word
3,"[685, 2558, 706, 2579]",4,In,word
4,"[712, 2558, 726, 2579]",4,2,word
5,"[730, 2558, 766, 2579]",4,janv,word
6,"[766, 2558, 771, 2579]",4,.,word
7,"[683, 2582, 712, 2599]",4,Dem,word
8,"[714, 2582, 738, 2599]",4,and,word
9,"[737, 2582, 743, 2599]",4,!,word
10,"[751, 2582, 781, 2599]",4,Offre,word
11,"[420, 2596, 429, 2614]",4,3,word
12,"[436, 2596, 446, 2614]",4,o,word
13,"[446, 2596, 452, 2614]",4,/,word
14,"[452, 2596, 463, 2614]",4,0,word
15,"[496, 2596, 556, 2614]",4,Vaudois,word
16,"[574, 2596, 593, 2614]",4,.,word
17,"[593, 2596, 612, 2614]",4,.,word
18,"[612, 2596, 618, 2614]",4,.,word
19,"[631, 2596, 637, 2614]",4,.,word
20,"[420, 2611, 429, 2628]",4,3,word
21,"[436, 2611, 446, 2628]",4,1,word
22,"[445, 2611, 451, 2628]",4,/,word
23,"[450, 2611, 461, 2628]",4,2,word
24,"[464, 2611, 473, 2628]",4,0,word
25,"[472, 2611, 477, 2628]",4,/,word
26,"[477, 2611, 486, 2628]",4,0,word
27,"[498, 2611, 604, 2628]",4,Lausanne,word
28,"[604, 2611, 614, 2628]",4,.,word
29,"[614, 2611, 623, 2628]",4,.,word
30,"[623, 2611, 627, 2628]",4,.,word
31,"[632, 2611, 637, 2628]",4,.,word
32,"[420, 2625, 428, 2642]",4,3,word
33,"[436, 2625, 445, 2642]",4,1,word
34,"[445, 2625, 450, 2642]",4,/,word
35,"[450, 2625, 459, 2642]",4,2,word
36,"[463, 2625, 472, 2642]",4,0,word
37,"[472, 2625, 476, 2642]",4,/,word
38,"[477, 2625, 484, 2642]",4,0,word
39,"[494, 2625, 538, 2642]",4,Caisse,word
40,"[544, 2625, 595, 2642]",4,hypoth,word
41,"[597, 2625, 600, 2642]",4,.,word
42,"[612, 2625, 678, 2642]",4,vaudoise,word
43,"[420, 2640, 429, 2657]",4,4,word
44,"[436, 2640, 446, 2657]",4,1,word
45,"[445, 2640, 451, 2657]",4,/,word
46,"[450, 2640, 460, 2657]",4,2,word
47,"[463, 2640, 472, 2657]",4,0,word
48,"[472, 2640, 477, 2657]",4,/,word
49,"[477, 2640, 486, 2657]",4,0,word
50,"[492, 2640, 523, 2657]",4,Jura,word
51,"[523, 2640, 530, 2657]",4,-,word
52,"[530, 2640, 592, 2657]",4,Simplon,word
53,"[613, 2640, 618, 2657]",4,.,word
54,"[631, 2640, 637, 2657]",4,.,word
55,"[420, 2655, 429, 2672]",4,4,word
56,"[435, 2655, 444, 2672]",4,0,word
57,"[444, 2655, 449, 2672]",4,/,word
58,"[449, 2655, 458, 2672]",4,0,word
59,"[464, 2655, 504, 2672]",4,Glion,word
60,"[504, 2655, 510, 2672]",4,-,word
61,"[510, 2655, 547, 2672]",4,Naye,word
62,"[420, 2670, 429, 2687]",4,4,word
63,"[436, 2670, 446, 2687]",4,0,word
64,"[446, 2670, 452, 2687]",4,/,word
65,"[452, 2670, 462, 2687]",4,0,word
66,"[489, 2670, 534, 2687]",4,Viège,word
67,"[534, 2670, 540, 2687]",4,-,word
68,"[540, 2670, 596, 2687]",4,zermatt,word
69,"[613, 2670, 619, 2687]",4,.,word
70,"[632, 2670, 637, 2687]",4,.,word
71,"[421, 2684, 430, 2702]",4,4,word
72,"[435, 2684, 444, 2702]",4,0,word
73,"[444, 2684, 449, 2702]",4,/,word
74,"[449, 2684, 458, 2702]",4,0,word
75,"[464, 2684, 545, 2702]",4,Tramways,word
76,"[555, 2684, 636, 2702]",4,lausannois,word
77,"[421, 2699, 478, 2716]",4,Actions,word
78,"[483, 2699, 540, 2716]",4,Banque,word
79,"[545, 2699, 596, 2716]",4,canton,word
80,"[597, 2699, 602, 2716]",4,",",word
81,"[609, 2699, 676, 2716]",4,vaudoise,word
82,"[443, 2715, 451, 2732]",4,»,word
83,"[510, 2715, 521, 2732]",4,»,word
84,"[550, 2715, 559, 2732]",4,d,word
85,"[559, 2715, 562, 2732]",4,',word
86,"[562, 2715, 635, 2732]",4,Escompte,word
87,"[443, 2729, 452, 2747]",4,»,word
88,"[511, 2729, 522, 2747]",4,»,word
89,"[548, 2729, 566, 2747]",4,de,word
90,"[573, 2729, 646, 2747]",4,Montreux,word
91,"[443, 2744, 452, 2762]",4,»,word
92,"[481, 2744, 528, 2762]",4,Caisse,word
93,"[540, 2744, 593, 2762]",4,hypoth,word
94,"[593, 2744, 598, 2762]",4,.,word
95,"[609, 2744, 676, 2762]",4,vaudoise,word
96,"[443, 2759, 452, 2776]",4,»,word
97,"[480, 2759, 503, 2776]",4,La,word
98,"[506, 2759, 554, 2776]",4,Suisse,word
99,"[555, 2759, 559, 2776]",4,",",word
100,"[563, 2759, 587, 2776]",4,Cie,word
101,"[593, 2759, 676, 2776]",4,assurances,word
102,"[443, 2773, 451, 2790]",4,»,word
103,"[481, 2773, 524, 2790]",4,Viège,word
104,"[524, 2773, 531, 2790]",4,-,word
105,"[531, 2773, 589, 2790]",4,Zermatt,word
106,"[442, 2788, 451, 2806]",4,»,word
107,"[480, 2788, 520, 2806]",4,Glion,word
108,"[520, 2788, 526, 2806]",4,-,word
109,"[526, 2788, 564, 2806]",4,Naye,word
110,"[443, 2803, 451, 2821]",4,»,word
