,coords,page_no,token,type
0,"[897, 603, 994, 625]",2,Finances,word
1,"[999, 603, 1121, 625]",2,espagnoles,word
2,"[1121, 603, 1128, 625]",2,.,word
3,"[848, 632, 867, 651]",2,La,word
4,"[875, 632, 930, 651]",2,rentrée,word
5,"[937, 632, 963, 651]",2,des,word
6,"[974, 632, 1023, 651]",2,Cortès,word
7,"[1035, 632, 1060, 651]",2,est,word
8,"[1070, 632, 1105, 651]",2,fixée,word
9,"[1118, 632, 1129, 651]",2,à,word
10,"[1141, 632, 1189, 651]",2,aujour,word
11,"[1189, 632, 1195, 651]",2,-,word
12,"[826, 651, 836, 670]",2,d,word
13,"[836, 651, 839, 670]",2,',word
14,"[839, 651, 864, 670]",2,hui,word
15,"[874, 651, 921, 670]",2,môme,word
16,"[921, 651, 926, 670]",2,.,word
17,"[936, 651, 947, 670]",2,D,word
18,"[954, 651, 1038, 670]",2,importants,word
19,"[1051, 651, 1110, 670]",2,travaux,word
20,"[1125, 651, 1195, 670]",2,attendent,word
21,"[828, 670, 848, 689]",2,les,word
22,"[854, 670, 958, 689]",2,représentants,word
23,"[966, 670, 989, 689]",2,du,word
24,"[993, 670, 1029, 689]",2,pays,word
25,"[1029, 670, 1034, 689]",2,.,word
26,"[1043, 670, 1068, 689]",2,En,word
27,"[1072, 670, 1141, 689]",2,première,word
28,"[1152, 670, 1190, 689]",2,ligne,word
29,"[1190, 670, 1195, 689]",2,",",word
30,"[828, 689, 842, 708]",2,la,word
31,"[849, 689, 964, 708]",2,réglementation,word
32,"[978, 689, 1008, 708]",2,des,word
33,"[1016, 689, 1082, 708]",2,finances,word
34,"[1091, 689, 1114, 708]",2,du,word
35,"[1123, 689, 1191, 708]",2,royaume,word
36,"[1190, 689, 1195, 708]",2,",",word
37,"[827, 707, 911, 726]",2,abstraction,word
38,"[919, 707, 951, 726]",2,faite,word
39,"[963, 707, 986, 726]",2,du,word
40,"[995, 707, 1059, 726]",2,nouveau,word
41,"[1072, 707, 1125, 726]",2,budget,word
42,"[1125, 707, 1130, 726]",2,",",word
43,"[1137, 707, 1197, 726]",2,puisque,word
44,"[828, 726, 864, 745]",2,celui,word
45,"[871, 726, 895, 745]",2,qui,word
46,"[903, 726, 931, 745]",2,étai,word
47,"[930, 726, 936, 745]",2,t,word
48,"[943, 726, 961, 745]",2,en,word
49,"[967, 726, 1027, 745]",2,vigueur,word
50,"[1035, 726, 1041, 745]",2,l,word
51,"[1041, 726, 1044, 745]",2,',word
52,"[1044, 726, 1062, 745]",2,an,word
53,"[1070, 726, 1126, 745]",2,dernier,word
54,"[1134, 726, 1171, 745]",2,reste,word
55,"[1181, 726, 1197, 745]",2,le,word
56,"[828, 745, 874, 764]",2,même,word
57,"[880, 745, 916, 764]",2,pour,word
58,"[923, 745, 939, 764]",2,ce,word
59,"[946, 745, 1014, 764]",2,semestre,word
60,"[1014, 745, 1019, 764]",2,.,word
61,"[848, 766, 859, 785]",2,Il,word
62,"[865, 766, 903, 785]",2,restu,word
63,"[903, 766, 908, 785]",2,",",word
64,"[915, 766, 1000, 785]",2,néanmoins,word
65,"[1000, 766, 1005, 785]",2,",",word
66,"[1015, 766, 1087, 785]",2,beaucoup,word
67,"[1100, 766, 1121, 785]",2,de,word
68,"[1130, 766, 1192, 785]",2,besogne,word
69,"[1191, 766, 1196, 785]",2,",",word
70,"[828, 785, 853, 804]",2,car,word
71,"[853, 785, 858, 804]",2,",",word
72,"[866, 785, 891, 804]",2,des,word
73,"[896, 785, 920, 804]",2,dix,word
74,"[920, 785, 927, 804]",2,-,word
75,"[926, 785, 957, 804]",2,sept,word
76,"[965, 785, 991, 804]",2,lois,word
77,"[998, 785, 1026, 804]",2,sur,word
78,"[1034, 785, 1058, 804]",2,les,word
79,"[1066, 785, 1128, 804]",2,finances,word
80,"[1127, 785, 1132, 804]",2,",",word
81,"[1141, 785, 1192, 804]",2,présen,word
82,"[1191, 785, 1198, 804]",2,-,word
83,"[828, 803, 858, 822]",2,tées,word
84,"[871, 803, 889, 822]",2,en,word
85,"[895, 803, 926, 822]",2,juin,word
86,"[937, 803, 993, 822]",2,dernier,word
87,"[1006, 803, 1035, 822]",2,par,word
88,"[1041, 803, 1059, 822]",2,M,word
89,"[1057, 803, 1062, 822]",2,.,word
90,"[1068, 803, 1150, 822]",2,Villaverde,word
91,"[1149, 803, 1154, 822]",2,",",word
92,"[1165, 803, 1197, 822]",2,cinq,word
93,"[830, 822, 907, 841]",2,seulement,word
94,"[914, 822, 938, 841]",2,ont,word
95,"[946, 822, 959, 841]",2,ét,word
96,"[959, 822, 968, 841]",2,é,word
97,"[973, 822, 1023, 841]",2,votées,word
98,"[1023, 822, 1028, 841]",2,.,word
99,"[1038, 822, 1051, 841]",2,Il,word
100,"[1060, 822, 1097, 841]",2,reste,word
101,"[1113, 822, 1123, 841]",2,à,word
102,"[1134, 822, 1197, 841]",2,débattre,word
103,"[829, 841, 850, 860]",2,les,word
104,"[857, 841, 908, 860]",2,projets,word
105,"[916, 841, 934, 860]",2,de,word
106,"[941, 841, 959, 860]",2,loi,word
107,"[966, 841, 1050, 860]",2,concernant,word
108,"[1058, 841, 1063, 860]",2,l,word
109,"[1063, 841, 1067, 860]",2,',word
110,"[1066, 841, 1111, 860]",2,impôt,word
111,"[1119, 841, 1148, 860]",2,sur,word
112,"[1157, 841, 1173, 860]",2,le,word
113,"[1180, 841, 1196, 860]",2,re,word
114,"[829, 859, 868, 878]",2,venu,word
115,"[868, 859, 873, 878]",2,",",word
116,"[881, 859, 906, 878]",2,sua,word
117,"[914, 859, 919, 878]",2,l,word
118,"[919, 859, 923, 878]",2,',word
119,"[922, 859, 969, 878]",2,alcool,word
120,"[968, 859, 973, 878]",2,",",word
121,"[985, 859, 1014, 878]",2,sur,word
122,"[1024, 859, 1048, 878]",2,les,word
123,"[1057, 859, 1104, 878]",2,mines,word
124,"[1103, 859, 1108, 878]",2,",",word
125,"[1116, 859, 1122, 878]",2,l,word
126,"[1121, 859, 1125, 878]",2,',word
127,"[1124, 859, 1169, 878]",2,impôt,word
128,"[1177, 859, 1198, 878]",2,de,word
129,"[829, 878, 942, 897]",2,consommation,word
130,"[941, 878, 946, 897]",2,",",word
131,"[954, 878, 960, 897]",2,l,word
132,"[959, 878, 963, 897]",2,',word
133,"[963, 878, 1008, 897]",2,impôt,word
134,"[1019, 878, 1041, 897]",2,du,word
135,"[1045, 878, 1096, 897]",2,timbre,word
136,"[1102, 878, 1107, 897]",2,;,word
137,"[1120, 878, 1145, 897]",2,les,word
138,"[1154, 878, 1198, 897]",2,droits,word
139,"[830, 897, 848, 916]",2,de,word
140,"[855, 897, 936, 916]",2,succession,word
141,"[936, 897, 941, 916]",2,",",word
142,"[949, 897, 970, 916]",2,de,word
143,"[978, 897, 1048, 916]",2,mutation,word
144,"[1048, 897, 1053, 916]",2,",",word
145,"[1066, 897, 1082, 916]",2,le,word
146,"[1090, 897, 1116, 916]",2,fret,word
147,"[1116, 897, 1121, 916]",2,",",word
148,"[1130, 897, 1154, 916]",2,etc,word
149,"[1154, 897, 1159, 916]",2,.,word
150,"[1159, 897, 1164, 916]",2,",",word
151,"[1170, 897, 1193, 916]",2,etc,word
152,"[1193, 897, 1198, 916]",2,.,word
153,"[848, 918, 870, 937]",2,En,word
154,"[878, 918, 898, 937]",2,ce,word
155,"[905, 918, 930, 937]",2,qui,word
156,"[937, 918, 1006, 937]",2,concerne,word
157,"[1013, 918, 1033, 937]",2,les,word
158,"[1039, 918, 1107, 937]",2,dépenses,word
159,"[1112, 918, 1171, 937]",2,prévues,word
160,"[1178, 918, 1202, 937]",2,par,word
161,"[829, 937, 843, 956]",2,le,word
162,"[849, 937, 901, 956]",2,budget,word
163,"[901, 937, 906, 956]",2,",",word
