,coords,page_no,token,type
0,"[1299, 2171, 1315, 2203]",1,A,word
1,"[1327, 2171, 1392, 2203]",1,propos,word
2,"[1404, 2171, 1431, 2203]",1,du,word
3,"[1441, 2171, 1507, 2203]",1,colonel,word
4,"[1524, 2171, 1607, 2203]",1,Lecomte,word
5,"[1607, 2171, 1612, 2203]",1,.,word
6,"[1290, 2205, 1307, 2224]",1,M,word
7,"[1306, 2205, 1311, 2224]",1,.,word
8,"[1328, 2205, 1389, 2224]",1,Charles,word
9,"[1404, 2205, 1445, 2224]",1,Malo,word
10,"[1445, 2205, 1450, 2224]",1,",",word
11,"[1469, 2205, 1475, 2224]",1,l,word
12,"[1475, 2205, 1478, 2224]",1,',word
13,"[1478, 2205, 1550, 2224]",1,historien,word
14,"[1570, 2205, 1641, 2224]",1,militaire,word
15,"[1268, 2226, 1302, 2245]",1,bien,word
16,"[1315, 2226, 1365, 2245]",1,connu,word
17,"[1366, 2226, 1371, 2245]",1,",",word
18,"[1380, 2226, 1403, 2245]",1,un,word
19,"[1413, 2226, 1443, 2245]",1,des,word
20,"[1448, 2226, 1513, 2245]",1,écrivain,word
21,"[1513, 2226, 1521, 2245]",1,s,word
22,"[1536, 2226, 1567, 2245]",1,qui,word
23,"[1572, 2226, 1635, 2245]",1,connais,word
24,"[1635, 2226, 1642, 2245]",1,-,word
25,"[1268, 2247, 1300, 2266]",1,sent,word
26,"[1308, 2247, 1324, 2266]",1,le,word
27,"[1335, 2247, 1385, 2266]",1,mieux,word
28,"[1400, 2247, 1442, 2266]",1,notre,word
29,"[1457, 2247, 1507, 2266]",1,armée,word
30,"[1515, 2247, 1531, 2266]",1,et,word
31,"[1542, 2247, 1584, 2266]",1,notre,word
32,"[1596, 2247, 1634, 2266]",1,pays,word
33,"[1634, 2247, 1639, 2266]",1,",",word
34,"[1268, 2268, 1338, 2287]",1,consacre,word
35,"[1347, 2268, 1384, 2287]",1,dans,word
36,"[1392, 2268, 1409, 2287]",1,le,word
37,"[1419, 2268, 1481, 2287]",1,Journal,word
38,"[1492, 2268, 1518, 2287]",1,des,word
39,"[1527, 2268, 1583, 2287]",1,Débats,word
